17505	2	20950
19379	4	20622
13620	7	19434
4093	28	2359
13773	2	20950
20522	4	2257
6597	40	10735
19068	7	21144
4123	23	14903
7818	27	20960
13205	25	3062
18747	4	14695
10790	28	7109
21168	25	6313
21080	7	21510
13350	23	14903
20532	23	14903
15735	25	14267
7413	19	5005
8643	7	8792
497	7	10659
17091	4	15303
6218	4	6156
2383	9	8561
10791	9	13746
16650	4	19417
12202	25	7360
15519	9	20783
9967	4	19925
2090	40	8331
17212	7	21450
5663	2	20950
19521	25	8295
5756	40	4956
10216	41	6969
12454	23	14903
9997	9	19866
4119	25	14098
13606	2	20950
20431	40	10055
1290	7	13782
15996	9	4107
153	9	10535
3997	4	19868
8460	4	9377
977	9	12211
5460	4	14277
6579	2	20950
7692	40	63
2634	23	14903
4926	2	20950
17860	25	8354
18255	23	14903
15410	2	20950
13234	28	16557
6617	9	14960
513	7	17263
12185	4	6214
6985	4	10341
14955	25	3314
1525	4	21086
16248	4	15389
4694	4	7521
13324	25	13010
3318	7	3055
1424	25	10289
11864	7	13813
19521	25	20268
1930	23	14903
10930	28	10878
11895	4	11542
18387	7	11028
5636	40	7903
14723	9	4047
1275	28	19280
19970	28	5348
11992	28	2412
17649	2	20950
17779	40	16456
7047	7	8317
6746	9	9933
5939	25	12383
19659	9	3298
12112	40	13941
17386	4	11607
7311	9	4576
6350	9	4076
16174	11	14540
6565	7	766
3704	40	21139
16308	7	19434
20292	25	19862
19738	25	20666
4617	2	20950
10904	4	11463
17880	4	5261
13953	25	10222
8702	4	2205
21184	0	7529
12769	4	12627
1334	7	14238
2906	44	3920
11472	7	19434
8279	9	18838
8475	4	17328
3830	9	1071
15825	40	5912
5489	25	18011
2296	2	20950
21225	36	8682
16708	4	10815
14767	25	6870
7679	23	14903
4348	33	16026
9345	40	19372
9499	25	7798
835	28	19280
3659	23	14903
18214	9	903
7901	40	21182
8719	9	1299
385	40	6872
21541	2	20950
1632	9	11546
720	25	5697
17241	25	19495
7073	4	16044
3522	28	1188
740	40	4956
7371	7	13523
598	25	9274
7796	4	13332
18368	40	5912
6767	4	13344
8782	9	14665
523	7	19434
2281	0	11859
19873	2	20950
20930	23	14903
6323	4	9769
5185	2	20950
10806	40	15079
9767	2	20040
2637	7	8683
9099	6	4345
7735	4	2128
1839	10	21001
2944	2	20950
6038	7	6600
15450	23	14903
6815	9	12390
9999	14	17293
1977	7	16139
19256	25	15701
20068	9	6314
14603	7	3055
10965	4	8793
18312	25	7167
5062	4	589
5131	25	17667
11606	7	19434
4071	28	21511
16984	25	16956
7788	43	200
14012	4	2130
13205	40	11033
19325	25	3409
9654	9	14489
7073	9	18133
6536	9	19534
12804	4	4176
10640	25	6599
16541	2	20950
8067	4	11328
20882	28	16557
5810	9	14080
3827	2	20950
2859	7	11874
4020	7	2405
14585	4	2009
14605	28	5348
4311	7	19434
3087	28	1188
12072	18	14460
2035	40	709
2152	28	7109
6745	28	5348
15278	25	11513
15718	25	18905
10293	23	14903
2350	35	6568
20843	4	1699
20591	9	3647
12433	9	14286
10033	4	6914
17400	28	10878
2918	9	16603
14240	40	10055
659	44	2702
6135	25	5161
16435	25	17173
9318	2	20950
3164	2	20950
3940	7	9689
10609	9	11827
2542	23	14903
3799	9	13478
10059	9	20115
13683	25	11
6773	27	2968
9452	9	1458
3779	40	17495
18293	7	10131
16548	9	5564
344	15	10785
702	7	16139
6720	9	16842
757	7	17833
12597	25	1348
10471	7	4602
11375	4	19621
16386	11	14540
16012	25	13402
10713	4	889
12584	25	5112
16540	4	17011
6893	23	14903
19016	7	766
675	40	8874
5773	28	1188
19684	28	15425
14263	4	20622
865	25	16536
11407	7	19434
577	7	8792
15515	25	1547
2156	2	20950
3148	4	12043
11115	2	20040
20420	40	16214
15866	4	10640
5481	28	16489
20024	40	12825
2072	40	3175
21726	40	15456
13846	25	6301
7257	2	20950
13470	40	5549
19364	28	1188
18720	9	8695
6841	7	18909
20149	7	10683
14418	7	10675
17140	40	779
17442	7	13281
6476	4	3457
8400	4	12899
1999	4	9171
3985	9	16806
19512	8	15648
5565	9	9933
19648	2	20950
130	9	15480
8488	7	187
9955	28	10878
1398	40	10153
946	4	14171
67	40	6463
15676	16	6415
19528	25	5060
14511	9	4047
17014	4	11463
3197	25	2843
10334	23	14903
11723	7	1648
12370	23	14903
3238	28	16489
6091	25	7549
2143	7	4498
15043	9	6382
19560	23	14903
10488	23	14903
18151	40	16433
15818	9	11118
11803	40	20631
11624	7	18380
7921	2	20950
293	7	2894
8504	7	8683
13795	40	3053
11062	7	21288
10840	40	18185
2495	4	8358
21363	4	18653
7664	7	14713
11970	40	12225
19284	23	14903
9725	7	13523
14563	23	14903
4275	14	21141
11607	25	14574
18453	9	10219
2150	9	15480
15615	9	3459
13344	25	6767
12486	40	5467
14077	4	19399
16921	8	7938
3461	33	12462
18907	40	9878
10426	7	21144
6890	23	14903
17725	25	11630
19270	7	16411
13545	4	16890
3224	7	20339
14657	36	1027
11551	25	21173
21681	4	12183
19706	9	16001
10319	25	20017
14378	9	6970
13637	7	8683
1706	4	8224
14606	28	16557
11668	8	991
18790	2	20950
11538	25	18389
5617	2	20950
4786	2	20950
17031	9	1028
21558	2	20950
5374	25	10596
15030	25	7383
9573	36	16972
2680	7	8683
15455	23	14903
2524	42	2898
7967	7	18909
1020	2	20950
3237	9	20368
20857	9	2036
9321	9	15207
11515	25	13612
12838	40	21139
12141	25	1673
12634	2	20950
12748	40	10410
1263	40	21553
20770	9	6878
14245	9	6144
1272	5	21350
5151	4	12113
17816	25	8994
20821	7	20568
16312	41	6773
18122	23	14903
10656	7	14238
6924	4	3020
8218	28	10674
7124	3	9100
15524	36	13495
21462	9	13341
17671	36	4262
8183	40	779
5311	40	7180
3966	40	10043
19045	0	2030
13902	4	11780
3049	28	7013
20358	25	7152
20339	25	16329
14058	4	11780
4883	40	6704
17736	7	13782
5927	28	1188
21486	11	9579
9060	4	6135
147	9	21712
3838	2	20950
7455	7	18942
12207	40	11915
15833	4	11151
148	4	16044
19795	25	1217
3488	7	16139
18399	40	15445
17994	7	19434
18900	25	8199
15841	9	13441
14576	40	779
8086	4	3662
2434	25	8602
15159	8	5669
15896	9	14628
17576	25	15560
2378	25	17807
12183	25	12389
13075	9	11177
13553	40	16991
11574	9	20199
16326	7	18909
15523	25	6206
1110	25	6664
4996	40	19456
16607	2	20950
17219	25	16578
16263	25	21026
13365	7	16623
12476	25	8660
20064	9	20368
10739	7	7296
7595	7	187
4568	2	20950
8052	7	19434
8285	7	16012
7982	7	11434
2145	7	5665
14027	28	5348
19593	23	14903
15546	25	13867
2594	25	10296
16031	9	18846
11507	7	16623
8328	23	14903
2221	9	16040
10416	40	15702
8988	25	14541
16285	40	16214
5212	9	8874
15113	2	20950
2534	23	14903
920	4	7530
36	7	18664
6957	9	16451
12126	23	14903
6854	25	18923
3526	40	15877
6478	25	4383
9769	7	21288
9324	28	10878
1232	40	8374
269	4	12899
9105	9	12907
4913	7	1933
21168	25	21468
740	40	13907
17109	7	16163
9105	7	16746
13171	25	8876
4805	4	11590
2117	7	6838
2416	40	19740
17461	9	6939
2115	40	15570
20595	7	5665
20431	40	10410
18110	25	19
17782	25	12135
8896	7	18664
14974	7	6732
7694	25	4655
16744	40	13604
13496	7	1092
2666	40	63
19492	9	14806
14742	7	13054
13195	4	11607
2721	1	7694
16799	40	2114
15306	40	13604
19376	4	19701
12912	25	10539
14598	7	6732
13828	43	13730
6495	9	20063
5148	7	4602
13824	9	20000
14199	9	5909
8679	2	20950
17251	40	7237
9255	25	12029
1251	25	123
3707	7	14238
7034	40	3616
16862	40	21612
1882	7	8683
8153	9	18919
9353	2	20950
19104	0	13896
9052	9	3431
6289	9	15480
20973	9	7484
20531	7	10675
4477	40	748
1710	2	20950
10221	40	8214
6532	40	14296
11918	40	20645
589	25	7136
11603	40	7001
13846	25	17972
5567	9	8361
11210	40	3257
8320	4	25
19862	25	16003
2632	36	1027
48	9	4769
5324	4	18900
8152	25	3430
817	2	20950
14360	40	12825
8222	28	13316
300	23	14369
10052	2	20950
4079	33	3896
7868	25	8596
19734	7	3259
21405	25	7770
1690	9	20819
1920	9	4576
11036	9	6901
17183	23	14369
7289	7	963
10148	40	14542
18110	25	6115
17397	25	18655
7881	9	10564
16892	40	14296
3398	25	19056
1593	40	16028
15242	4	9232
14170	9	7096
6015	28	21511
5720	2	20950
10147	36	9372
12049	25	14870
4027	7	19738
19133	25	14093
10713	40	21352
7260	9	11623
12072	18	3917
2532	40	6872
7406	0	21347
279	25	7648
17001	4	11806
20099	23	14903
814	2	20950
8032	17	7671
17152	23	14903
18810	25	17697
9203	9	7662
5474	2	20950
12736	4	18110
10404	9	20613
19884	4	15616
13653	25	1564
8555	4	598
3978	4	14472
9615	25	13735
20607	7	11874
20096	28	5348
162	9	20063
11200	2	20040
5011	7	7416
5001	7	9689
167	16	11685
21027	23	14903
14198	40	779
19636	7	16139
13876	43	18820
1331	25	6190
8158	9	19095
9662	4	12912
7594	4	7786
5939	25	12972
14554	9	20007
16481	2	20950
21384	40	11033
1501	9	16173
5133	4	7850
1396	28	14855
3411	4	9335
18329	23	14903
1237	7	9985
5271	7	2894
8984	25	12233
2345	25	3
7032	28	2359
20377	40	3616
8959	10	8824
19345	7	16455
18381	40	6087
15077	4	9904
461	28	1188
20973	2	20950
9615	25	8052
17020	27	7019
12695	9	17539
17747	4	13344
21304	25	20154
6754	40	17858
10255	25	18643
20298	5	21350
9659	7	7860
4092	7	14238
18774	9	16782
11693	40	15570
9909	25	21355
2690	40	18185
19052	25	11023
13638	25	16018
13383	9	12158
13073	4	242
10495	36	4262
10159	40	12225
813	36	19817
11333	7	2894
2034	7	17468
19497	23	14903
17849	23	14903
7120	4	12892
9112	9	21382
11997	4	17443
13906	2	20950
19078	18	8681
19362	7	3055
3217	4	11642
4415	40	13947
833	9	6143
337	9	5607
17042	2	20950
10445	4	16890
7031	4	19795
3271	2	20950
2867	4	13975
20852	9	8921
21664	7	16139
7719	40	12243
969	4	12912
16741	4	8411
15673	4	19146
15590	23	14903
8494	25	7281
20282	25	2787
20808	40	13907
6888	2	20950
16555	25	20442
14360	40	3616
6525	40	5912
4914	9	3326
11194	7	368
3127	25	6085
19599	4	12408
360	40	15079
20311	28	1188
5455	7	14238
3007	7	21450
2712	25	14105
6472	25	12601
8658	40	13064
4955	40	10735
12521	25	7791
1044	4	879
14266	28	17290
3384	25	16562
3942	33	11531
19569	25	11000
3309	23	14903
20602	9	12387
11391	9	14589
1830	7	19434
6297	28	12501
17773	2	20950
2008	44	7619
15515	25	19077
3767	7	21679
16606	7	16139
14466	40	5912
20628	9	15323
3265	25	6176
610	2	20950
4839	40	21352
2049	4	4511
1851	7	1092
18342	9	11546
10106	7	18909
11871	4	21592
2235	4	10640
14706	40	15877
10782	2	20950
1649	2	20950
6662	7	19434
18207	7	19297
5704	4	16176
15951	23	14903
2204	23	14903
6179	2	20950
15892	4	8358
5651	4	6837
2201	28	987
4331	2	20950
11745	2	20950
15500	2	20950
12769	40	8998
872	7	4602
1615	9	21600
4915	9	4502
190	28	10878
14551	7	17468
5970	40	3616
14997	40	12825
14906	7	16623
3365	4	12763
19841	23	14903
17632	40	21553
9582	40	16991
16555	25	15871
14568	2	20950
598	25	12210
431	7	13863
10255	25	5319
18006	40	13604
9334	7	5761
20057	33	4620
3467	43	1755
21025	38	3711
14409	7	2894
2971	44	15407
20715	7	14238
11054	2	20950
10065	40	5467
10935	9	18036
7746	7	8364
12877	11	21289
11497	23	14903
806	7	17749
1715	2	20950
6706	7	20869
13403	2	20950
3197	25	2774
5721	28	21511
12886	28	19280
6223	4	11621
13155	8	14190
11199	36	6813
1706	2	20950
897	2	20950
7323	4	16802
10015	23	14903
1298	28	19280
5654	2	20950
830	7	11874
8793	25	20602
11119	7	11388
15800	4	2257
7878	7	20674
2065	7	10401
10090	4	801
8767	25	20692
459	28	10878
1022	25	9503
8458	40	6872
9311	7	19434
9624	40	14542
16342	2	20950
21416	7	6732
3673	2	20950
6480	25	13733
10234	7	21450
21588	40	21352
14135	9	10219
9142	4	13707
13664	28	5348
2021	9	2373
2203	9	2036
14722	40	5912
8926	36	314
7223	40	16991
2644	25	14961
11493	1	8984
21477	25	2945
7423	4	14171
128	25	20731
19366	44	11582
167	26	5754
11409	7	11755
16935	28	16557
21080	2	20950
16761	7	20434
20190	35	6568
16996	0	2131
8954	40	17214
14182	7	19671
7926	40	10043
6646	31	10225
20506	28	5348
13756	23	14903
9403	25	14343
1664	4	20630
11050	40	16991
20351	4	13909
2944	7	11434
4147	2	20950
14251	9	15480
12559	40	13670
3481	23	14903
17467	2	20950
11496	40	8331
3943	40	21139
20054	28	987
16618	25	2053
21713	14	17293
10130	4	21556
12790	43	1133
5045	7	20881
6584	23	14903
16805	7	21450
2854	28	1188
19985	40	16460
1964	7	16139
13109	25	12137
14301	25	20440
2975	43	17532
6200	36	12273
274	7	11515
6827	7	16411
16145	40	18248
18334	19	8907
822	4	21592
14535	40	15570
15282	23	14903
4817	7	8683
5666	40	8874
17594	40	3718
20616	9	10318
15140	0	18645
10488	7	11755
14902	25	12286
9183	7	19946
2638	7	18664
12560	18	8681
9251	23	14903
1731	28	14855
13493	2	20950
5835	40	14542
19066	7	9985
2261	25	17442
11948	25	18537
2422	25	4875
374	40	20631
17159	23	14903
5504	28	10878
6360	7	16377
9806	2	20950
7018	25	9908
17336	4	801
2976	46	265
13315	40	3175
19307	40	11033
1403	8	14190
16770	7	3579
15965	7	21510
7663	40	14542
18886	40	6872
16750	25	1288
11830	23	14903
8358	25	8229
1500	7	19434
6539	7	13782
10007	23	14903
21312	40	5467
19498	7	16139
4386	23	14903
4426	4	3615
15330	7	368
20305	28	10674
7344	2	20950
19289	40	18566
2956	9	15116
1735	7	2894
7719	40	6872
15099	25	9539
9421	7	1092
13044	9	15504
2670	9	7484
10292	18	14460
5475	28	14855
5131	25	11858
11232	4	13328
10557	7	14238
92	23	14903
5293	9	14939
1830	4	16053
1866	13	12860
14833	4	2261
21651	25	6843
5709	23	14369
5845	40	7997
17071	7	187
6201	40	779
9629	9	15480
598	25	2305
8353	25	13522
16746	25	10183
20069	9	3685
12965	40	9071
13146	40	21352
19391	36	9620
15381	2	2853
9991	7	9689
8304	25	2236
11996	40	2470
3768	9	15480
4442	40	15292
17509	40	779
8016	10	19717
16785	7	2469
17480	25	12805
14471	4	3127
19984	25	6337
15539	14	4149
720	25	13817
5428	40	10735
3607	9	6314
338	7	4602
16837	9	6144
16376	40	10941
19374	4	13626
14602	4	21477
2008	44	4990
16765	23	14903
15859	40	15292
7486	9	16739
12174	7	17749
11711	7	19434
11513	4	15278
19795	25	19731
14322	7	20869
17783	25	5662
18514	40	14542
4323	7	21288
10336	17	10014
10068	25	18930
17173	2	20950
4141	28	14855
13653	25	9649
10268	40	7871
13546	9	19534
7407	28	11531
5117	7	19434
15151	7	664
14001	40	6095
20254	2	11317
12141	25	13044
11397	25	12363
16187	2	20040
4985	7	16163
1699	25	10415
21230	1	2460
18943	41	6969
20832	2	20950
3547	40	7811
19490	7	963
1842	28	1188
15490	36	16343
12939	28	7109
6478	25	1126
9552	7	18171
11464	40	12825
13246	9	3213
20817	2	20950
19673	7	18374
6646	16	14903
8971	16	11685
17704	7	17468
7965	40	10735
5676	7	8718
358	28	10878
18482	7	16163
9837	4	15718
7924	7	17468
6505	9	20914
7708	9	7115
20632	2	20950
21405	25	773
9598	28	16489
12756	4	18476
6237	25	10821
13376	23	14903
7975	9	11519
7780	28	16557
1297	7	19434
20905	4	18009
4254	40	3171
6783	25	13483
909	25	4939
14884	25	10709
6101	7	2894
3344	2	5754
8532	40	15570
10351	25	16008
1434	7	6838
6237	25	6841
19455	25	7342
17965	7	18909
1897	33	4396
16676	2	2853
9615	25	3275
4924	25	9871
13787	25	14172
10671	23	14903
18715	7	19434
1435	9	3748
6807	2	20950
9855	40	13254
3361	23	14903
9191	9	13341
12724	4	5935
8358	25	21198
1640	40	15570
21170	40	9018
10854	7	17613
14631	4	15668
12184	4	20907
19149	7	16746
10754	9	10839
14669	7	13813
12432	4	11065
10409	23	14903
21672	40	9878
6716	9	20007
21204	28	5348
2929	4	10490
19941	42	367
8261	7	18309
14619	23	14903
13251	2	20950
9060	40	3616
2844	23	14903
13431	4	3137
15395	4	11498
489	7	5761
6707	40	8874
9676	2	20950
3884	25	11563
13476	7	2509
15841	7	2509
3143	4	19521
14762	23	14903
1114	25	5028
8509	25	9492
3796	9	11118
16416	7	19434
7182	40	9068
16350	9	2036
15709	25	17055
11440	25	21387
11251	4	14844
3634	7	20439
12008	25	7922
14515	25	8929
12141	25	16520
12418	2	20950
6753	4	166
7042	9	8890
1693	9	13120
18280	4	10263
5407	25	21078
18506	4	15303
19161	7	13281
7084	40	16214
13060	28	5348
14379	4	11797
2041	28	7109
11319	9	14614
19462	6	21444
7722	7	18909
5562	7	11299
1329	28	16489
18864	7	6732
7047	25	2917
15597	11	9579
18729	2	20950
20542	2	20040
17779	40	21553
12270	2	20950
5296	41	4262
887	7	19671
717	4	19621
19122	7	13523
7399	28	14855
15166	7	11755
14811	23	14903
11464	40	3616
13846	25	7493
1913	28	1188
13004	9	7635
12108	4	20797
14326	28	5348
1656	23	14903
10079	23	14903
4625	25	21058
15736	23	14903
10582	2	20950
1016	28	1188
12406	25	17658
12677	18	444
12406	25	9148
3731	41	7865
14942	28	5348
21494	7	19434
9951	7	3055
15707	23	14903
12092	2	20950
10887	4	3981
5024	2	20950
17652	7	11090
11151	25	4341
10409	4	8988
266	25	8689
13789	25	10341
5130	28	987
6028	40	12225
15235	40	11189
19306	41	19436
1079	4	2476
6775	7	10401
15135	7	20439
6396	23	14903
14098	7	13782
14001	25	1847
20462	0	841
13205	40	16991
13055	7	15599
11907	28	14855
17268	4	8383
7368	28	5348
17893	7	18223
16725	28	21511
18605	4	20358
18845	36	19508
12912	25	11039
1749	7	16938
1594	7	11699
5431	9	21398
5085	3	14154
21594	7	7296
17543	4	10207
12049	25	5315
11732	7	4498
5606	4	8780
11929	30	12134
6060	4	1129
15973	23	14903
16480	9	15794
2257	25	20522
1125	9	21311
13984	40	12728
20995	7	1092
15883	40	5912
11527	2	20950
4537	23	14903
2265	7	3949
10065	40	10055
2963	4	3676
2113	7	18223
12656	40	5566
13787	25	12674
20259	9	9277
17966	4	16037
7295	36	2790
4148	9	7533
11499	41	12666
17662	2	20950
15990	40	10735
4442	40	21139
8412	4	4511
13827	4	10378
12949	23	14903
2220	2	20950
720	25	20784
11867	0	19341
14844	25	11251
3344	6	8731
13925	9	7484
5941	4	18196
318	40	14542
13952	7	18171
16277	6	14867
16268	7	4602
16505	4	9335
15859	40	21139
3177	9	14652
6390	7	13782
10955	4	14730
15606	2	20950
20815	25	10256
317	36	8761
18196	25	8367
13363	44	10679
5099	4	12597
15078	11	14540
3747	4	11498
4460	4	13638
19479	7	1092
11887	40	18181
14104	4	11678
12049	25	19996
13535	2	20950
6799	4	7521
21018	7	16938
2128	25	702
20921	9	2789
1315	2	20950
1147	7	21288
6897	40	682
7564	4	14976
14829	7	2469
7678	25	8520
12163	7	20339
17378	7	12106
14835	31	6286
6135	25	11849
1348	2	20950
15525	4	14730
3519	9	20783
2008	2	5754
14346	23	14903
1699	25	13370
3656	7	6732
11282	36	14834
11973	40	8700
13051	40	7811
487	7	3870
6597	40	5912
15234	9	15480
21168	25	9869
16272	9	2036
13158	9	16365
7325	25	8238
11509	2	20950
18893	7	2405
20433	40	9926
11612	40	18866
14644	40	11126
13344	25	2044
3424	7	16377
7451	40	8874
17473	4	21651
8886	7	2587
5011	2	20950
435	4	15555
6467	40	7811
9201	20	11076
20598	7	16623
2907	42	367
21356	4	244
19614	40	3171
6432	7	4602
244	25	3779
16422	28	15425
6235	9	2789
8277	7	11299
17424	16	6415
19539	28	5348
15121	7	10760
13574	2	20950
3961	23	14903
4914	4	3956
14527	25	3472
16275	7	11021
8438	36	6813
5302	6	13812
10585	2	20950
7366	28	19280
2345	25	9305
9226	4	2712
15999	9	20914
17782	25	12993
2343	25	2546
11862	36	975
1710	9	7833
20969	4	10558
11742	9	14373
9968	4	16813
11668	7	1092
1634	2	20950
3742	25	8359
20810	9	20004
16123	9	4556
15390	9	17821
2690	40	17858
16884	7	3949
1092	25	19324
3201	13	13170
19521	25	62
10952	9	20914
17948	43	15380
10000	4	17997
10379	25	20983
8372	28	17290
20730	40	3616
1602	4	801
6662	4	2942
267	9	4668
12027	4	9499
1309	4	3836
1842	0	15795
3773	7	6838
3123	7	14089
16	7	19946
10749	36	4712
17004	2	20040
9946	11	9579
9060	40	1068
10544	40	14542
18706	4	11463
9435	4	21592
20265	7	13789
17049	42	367
11462	7	8683
21030	2	20950
2727	4	225
1615	4	12406
18795	7	11090
12564	9	15480
6569	7	4602
2461	11	14540
18204	4	7868
1385	7	13281
17571	25	2645
5700	4	15718
4472	2	20950
13272	19	7343
3779	4	244
5575	9	3213
9310	7	2894
20211	9	8433
8512	9	9833
5796	25	13207
1225	28	2412
4975	3	5494
19134	28	14855
15546	25	16949
882	2	20950
8304	25	19442
13525	28	5348
20639	23	14903
1666	4	5374
13279	2	20950
15548	7	11699
21328	40	12392
5508	7	18909
6841	9	9940
20994	40	20631
10907	7	1092
15058	11	9579
8025	7	21288
6914	25	4596
18212	7	13782
11953	9	7404
17620	25	19858
10295	16	5064
13157	7	4602
17000	40	3616
10539	2	20950
17860	25	17988
12536	7	16139
5651	40	63
6546	2	20950
486	7	1092
13224	4	1424
21186	4	2394
4601	4	8301
4643	7	16377
17057	7	17263
9910	9	8921
18889	9	2470
8430	2	20950
18021	28	13316
18524	40	21553
7157	40	7385
19428	2	20950
18401	23	14903
5654	7	11434
3344	36	4262
6082	2	20950
17436	25	20140
7457	11	21289
21121	25	14741
15528	7	19946
14527	25	8168
10650	40	8257
19579	25	1109
20923	9	12856
17455	23	14903
2472	25	11223
