19872	19185
19872	18978
19872	19061
20027	19244
20027	18978
20027	19061
19552	19320
19552	18978
19552	19061
19482	19185
19482	18978
19482	19061
19038	19244
19038	18978
19038	19148
19512	19185
19512	18978
19512	19061
19491	19061
19491	19244
19491	18978
19491	19185
19491	19662
19491	19571
19036	19185
19036	18978
19036	19061
20093	19538
20093	19383
20093	18978
20093	19094
19131	19836
19131	18978
19131	19061
19454	19204
19454	19061
19454	19244
19454	18978
19454	20088
20169	19094
20169	18978
19869	19185
19869	18978
19869	19061
19765	19185
19765	18978
19765	19061
19870	19094
19870	19383
19870	18978
19373	19185
19373	18978
19373	19061
19639	18978
19639	19244
19699	19277
19699	18993
19699	19061
19699	19244
19699	18978
19699	19185
19129	18978
19129	19061
19683	18978
19683	19111
19810	19185
19810	18978
19810	19061
19781	19094
19781	19383
19781	18978
20189	19061
20189	19244
20189	18978
20189	19185
20189	19662
20189	19571
20098	19094
20098	18978
19743	18978
19743	19061
18961	18978
18961	19244
19371	19460
19371	19383
19371	20184
19371	18978
19431	19185
19431	18978
19431	19061
19557	19460
19557	19383
19557	20184
19557	18978
19673	18978
19673	19244
19664	18978
19664	19244
18965	18978
19134	19185
19134	18978
19134	19061
19894	19320
19894	19061
19894	19498
19894	19960
19894	18978
19514	19185
19514	19244
19514	18978
19514	19061
19336	19185
19336	18978
19336	19061
19878	18978
20176	19320
20176	19045
20176	19061
20176	19244
20176	18978
20176	19169
20176	19959
19502	19538
19502	19383
19502	18978
19066	19185
19066	18978
19066	19061
19250	20184
19250	19383
19250	18978
19430	18978
19929	19185
19929	18978
19929	19061
19519	18978
20181	19383
20181	18978
20181	19245
19029	18978
19029	19061
19453	18978
19453	19061
19090	18978
19090	19061
20187	18978
20187	19244
20178	19094
20178	18978
19520	19383
19520	18978
19685	19094
19685	19383
19685	18978
19975	19094
19975	19383
19975	18978
19258	19320
19258	19204
19258	19244
19258	19061
19258	19498
19258	19960
19258	18978
19258	20150
19497	18978
19397	19383
19397	19824
19397	18978
19471	19320
19471	19061
19471	19244
19471	19498
19471	18978
19385	19244
19385	18978
19385	19061
19163	18978
19163	19061
19390	18978
19390	19244
19179	19204
19179	19188
19179	19244
19179	19061
19179	18978
19179	20150
19179	20088
19179	19710
19179	19959
19193	19094
19193	19383
19193	18978
19987	19383
19987	18978
20103	19188
20103	19061
20103	19244
20103	18978
20103	19959
19312	18978
19312	19244
18983	20184
18983	19094
18983	19584
18983	19383
18983	20056
18983	18978
19445	19383
19445	18978
20077	19061
20077	19959
20077	18978
20077	19244
19813	18978
19374	18978
19113	20184
19113	19094
19113	19250
19113	19383
19113	18978
20141	18978
20141	19244
19348	18978
19841	18978
19841	19244
19747	19148
19747	19061
19747	19244
19747	18978
19747	19185
19405	18978
19405	19061
19675	19204
19675	18978
19675	19244
19675	20088
18973	18978
18973	19061
19053	19094
19053	19383
19053	18978
20110	19204
20110	19061
20110	19244
20110	18978
20110	20088
19550	18978
19550	19061
19937	19094
19937	19383
19937	18978
19107	18978
19107	19061
19040	18978
19040	19244
19916	19061
19916	19244
19916	18978
19916	19185
19916	19662
19539	18978
19539	19027
19808	19094
19808	19538
19808	19383
19808	19057
19808	18978
19808	19520
19762	18978
19762	19244
19924	19949
19924	19383
19924	20056
19924	18978
19924	19771
19634	19430
19634	18978
20153	19185
20153	19277
20153	18978
20153	19061
20166	19460
20166	19383
20166	20184
20166	18978
19990	18978
19510	19538
19510	19383
19510	18978
20160	19204
20160	18978
