9163	38	9080
12188	10	2419
7238	16	18747
2449	39	10403
9785	21	3662
4238	33	15412
4083	20	4251
7616	26	9595
11729	54	1413
14278	50	2840
12577	69	14559
2561	39	7476
602	49	4677
6320	33	1570
6678	28	8423
18855	70	13693
15483	65	9394
14174	69	7237
11097	1	4361
11058	61	8438
3200	61	6990
5237	70	10564
16380	39	885
10422	39	14390
1056	39	10691
6170	39	15704
248	29	16988
11248	65	12939
6940	50	8815
8894	58	12377
18014	64	10602
2445	71	9512
14486	59	5546
1699	16	94
2794	64	13172
9426	68	7967
14421	1	18626
15753	58	2962
2567	54	6644
67	71	1590
15526	15	146
3360	61	5731
14558	70	14559
11227	47	10844
3208	1	14652
18830	64	3608
1061	14	17394
8188	73	2418
13780	39	11840
496	40	7076
10475	72	11346
7909	39	18898
13534	49	2483
15830	61	14472
7432	39	10799
431	33	14420
11977	51	8461
7518	73	9752
4754	26	8089
16039	33	9839
2001	66	16831
15221	14	16095
6452	58	12487
2360	61	17586
18656	49	7988
295	71	32
18795	18	5651
4104	73	7501
8925	26	1089
278	66	15152
8808	69	16022
2623	20	14863
11946	45	12428
3507	39	3956
6366	37	12994
6563	65	10742
7529	67	1012
5378	26	921
18887	39	523
13630	35	11507
17228	69	7237
3766	51	1511
17240	69	2245
17154	39	5062
13609	51	17250
209	54	11729
7116	58	15740
3797	9	10187
3649	29	4511
8563	71	18359
6158	39	4120
3373	25	2754
2843	35	2665
9222	23	18561
14193	14	12304
16136	16	6435
8451	73	444
11590	26	15605
3912	14	15632
5283	39	2274
12102	14	13617
10626	49	3803
13779	39	14130
11514	65	10225
769	64	13406
12573	39	3499
3115	61	4514
5284	51	14853
7945	52	372
9655	33	3163
16227	28	18033
2817	47	16895
12280	66	6811
12192	26	4697
3229	39	11157
556	47	3412
9624	39	8300
16195	50	1211
13190	44	16935
6799	50	6096
7381	1	15784
7821	26	14689
12116	16	16728
14851	26	1747
15528	40	3805
15503	40	18206
3026	73	6380
782	1	12019
11716	70	7359
7276	26	14851
10973	50	7760
7648	38	4785
3919	31	3884
6621	42	14486
8242	14	9348
10021	5	14045
11946	1	15687
14790	39	1379
306	47	509
6511	23	5708
4805	1	11484
14454	47	12415
16590	65	2798
9366	64	1124
12519	58	2442
12690	33	11909
2999	14	8091
5700	47	3081
18877	35	10331
10983	35	1646
12281	16	1340
3664	61	14867
5020	33	5398
17726	38	3445
17093	39	13326
16248	33	18827
11903	14	10891
2226	61	18785
10738	44	11524
16063	31	3219
11219	23	12580
11555	70	14559
9796	47	3060
14944	26	921
15306	28	14175
3484	45	4573
231	26	16749
14790	14	16209
10746	58	12520
1705	39	5062
15771	61	9612
5704	39	14938
16529	35	14253
17009	44	12042
2385	65	756
7898	35	1937
12940	3	13111
3355	6	72
11643	58	17984
12214	61	18244
15345	47	5981
9835	42	13534
8941	64	12089
15414	50	15287
4538	59	9287
705	34	2953
2547	32	3456
2892	1	11684
5674	61	10975
8747	6	3230
7728	6	4298
11886	52	8968
2757	70	14559
18832	17	12286
10957	39	18304
9181	71	9512
2	32	15034
11899	52	3217
8781	28	146
7809	44	2649
8565	42	13424
886	40	17224
5416	64	12390
4907	44	6728
3330	59	4604
35	2	15108
5768	65	16796
18260	27	357
18534	12	9339
9916	65	7525
9569	67	7643
7201	13	13418
12729	1	13605
10121	47	10657
5660	29	11346
3038	14	13041
10213	39	18120
4958	29	13069
11946	1	14446
12922	33	13768
18696	29	15245
4124	40	3705
12514	1	14052
7524	44	16216
6626	13	13418
9322	35	9284
211	28	146
14775	33	7266
2818	5	6281
3826	61	14341
14873	61	9954
13936	73	343
15078	61	15624
1703	39	3499
10402	44	3689
9610	16	1358
2033	29	16361
4632	54	4026
747	35	7745
191	28	146
12365	39	18474
220	47	16954
14265	73	2461
9016	12	3493
2498	14	7461
15693	62	3841
3224	63	16135
15005	10	12191
4162	64	18583
4666	31	2576
13426	1	3531
10318	6	7694
126	61	1785
15609	50	17780
16159	14	9303
2643	69	1058
3400	52	13892
11128	58	2309
3512	16	18164
12157	69	2245
1844	39	3409
1156	70	12114
18069	29	2102
13929	10	13334
2472	39	12720
5216	65	5518
12505	35	605
10005	14	7567
6695	69	14559
8415	45	15187
9278	25	18342
6646	64	4212
18635	73	6007
9086	64	3947
10286	39	1371
2655	39	13482
7312	25	14265
3163	33	15774
18490	2	15108
15818	28	14482
18231	65	12596
17728	65	2042
14788	28	146
17449	41	584
11248	65	12164
1305	73	1529
6460	50	18134
15382	35	2153
10427	39	5119
18776	44	11091
7574	65	9543
14736	1	9984
328	58	12218
5754	29	9260
12181	6	466
7708	40	3354
12980	42	13323
4324	61	190
12151	5	8988
14209	58	15160
3363	44	7218
1299	33	9379
280	57	2735
278	58	4887
6781	26	18233
10542	1	10428
11455	8	4292
16301	37	246
2903	31	17227
7183	1	1021
13772	32	4734
7149	39	1371
3433	39	12263
13942	54	7195
18797	47	15878
5040	72	1098
11724	67	11648
8911	26	15749
16276	39	599
10542	1	12785
16959	28	6093
18890	47	9157
8680	40	13494
15306	47	235
9658	5	5239
15002	52	7029
14943	28	5201
18210	39	18562
16772	57	1767
18862	2	15108
4195	35	14179
5124	22	14286
18566	50	17192
7288	13	13418
16679	35	6023
18155	28	6545
6365	35	681
9007	65	1203
18731	39	2274
572	14	10417
17290	70	18204
18739	71	16193
6533	26	11107
7723	31	8472
9800	29	2459
17045	38	3223
11746	39	3435
13249	26	8477
4936	35	9990
8969	28	146
10353	61	18183
10796	67	7059
4107	69	16977
7151	57	2056
3162	35	11877
5738	73	7906
13101	47	18173
5539	28	769
5797	61	11822
3871	50	12661
9953	8	10573
3154	54	13942
2620	35	270
9279	5	13503
7440	1	6926
3182	39	13326
18300	2	15108
913	47	6041
1750	66	17997
11455	8	13017
6932	14	4651
10233	61	1390
10383	39	3409
1807	65	14859
15208	33	17566
12211	50	7715
379	44	2787
3770	54	8999
4944	61	12728
17233	34	14535
11622	61	3172
6456	39	13804
8598	42	17122
5975	35	6777
6797	31	5145
16075	7	3717
17230	16	5914
12172	1	11759
11088	47	15638
485	5	3996
15634	71	18316
2284	5	15335
586	35	12950
4436	67	5610
18097	24	5280
15018	39	4332
5713	1	18626
16878	44	6558
11648	35	8591
15373	1	6706
1510	28	17838
2226	28	15118
8295	68	12306
