19094	411
19094	12450
19094	4858
19094	12966
19094	17184
19094	7949
19094	11743
19094	16068
19094	14440
19094	14586
19094	14717
19094	11172
19094	8661
19094	14771
19094	511
19094	9574
19094	8038
19094	2923
19094	18362
19094	1096
19094	18954
19094	4013
19094	14773
19094	17784
19094	18403
19094	10965
19094	10649
19094	4549
19094	5735
19094	4142
19094	3737
19094	340
19094	1100
19094	14893
19094	12819
19094	7371
19094	10502
19094	7294
19094	422
19094	12636
19094	4504
19094	17608
19094	1909
19094	3762
19094	7648
19094	13728
19094	26
19094	10912
19094	2206
19094	9287
19094	12681
19094	11576
19094	1899
19094	11694
19094	10226
19094	14308
19094	603
19094	15970
19094	17245
19094	4292
19094	4265
19094	4267
19094	10350
19094	2950
19094	16639
19094	15668
19094	4365
19094	12888
19094	14484
19094	16399
19094	17315
19094	1155
19094	8675
19094	18386
19094	434
19094	13103
19094	3214
19094	2453
19094	9996
19094	7027
19094	5848
19094	15326
19094	15318
19094	13180
19094	3606
19094	13693
19094	6729
19094	13921
19094	1745
19094	588
19094	18016
19094	17992
19094	14643
19094	16299
19094	3891
19094	12767
19094	5109
19094	16252
19094	12137
19094	15829
19094	5712
19094	6150
19094	9831
19094	4084
19094	16623
19094	16105
19094	13135
19094	18342
19094	6599
19094	14970
19094	2959
19094	18081
19094	6272
19094	799
19094	566
19094	8749
19094	14424
19094	4176
19094	4095
19094	8820
19094	9929
19094	3591
19094	10305
19094	5347
19094	7148
19094	3003
19094	11342
19094	16981
19094	8354
19094	12132
19094	5664
19094	1779
19094	18167
19094	269
19094	16941
19094	13621
19094	7898
19094	9067
19094	1941
19094	7381
19094	7194
19094	15270
19094	9060
19094	14976
19094	2572
19094	2674
19094	7740
19094	3114
19094	16426
19094	5772
19094	7160
19094	6222
19094	9445
19094	7497
19094	4255
19094	17817
19094	11537
19094	1369
19094	16689
19094	3539
19094	6348
19094	887
19094	5409
19094	3660
19094	1294
19094	13017
19094	15265
19094	15682
19094	11493
19094	1179
19094	15177
19094	7458
19094	13115
19094	6062
19094	11407
19094	13323
19094	12236
19094	1906
19094	2176
19094	348
19094	13795
19094	17046
19094	2693
19094	12906
19094	9729
19094	3065
19094	16022
19094	16503
19094	16150
19094	9765
19094	17726
19094	14131
19094	6944
19094	5342
19094	14950
19094	5894
19094	14805
19094	18217
19094	10922
19094	16891
19094	10029
19094	14559
19094	4226
19094	5437
19094	13513
19094	11638
19094	10830
19094	863
19094	2071
19094	14948
19094	4608
19094	16769
19094	10881
19094	15378
19094	10604
19094	4889
19094	4942
19094	8185
19094	14720
19094	12426
19094	18802
19094	3157
19094	6895
19094	5722
19094	24
19094	11992
19094	5030
19094	14871
19094	12011
19094	17290
19094	15726
19094	11998
19094	11358
19094	10872
19094	9356
19094	3984
19094	7327
19094	8238
19094	4915
19094	3445
19094	7683
19094	14545
19094	4963
19094	12765
19094	5666
19094	5428
19094	11477
19094	10771
19094	8961
19094	4597
19094	13045
19094	12613
19094	11121
19094	4785
19094	1452
19094	5526
19094	6775
19094	9639
19094	2844
19094	2096
19094	18635
19094	9215
19094	17294
19094	6412
19094	10667
19094	13244
19094	8068
19094	5033
19094	12441
19094	6234
19094	1799
19094	1720
19094	3279
19094	2733
19094	6318
19094	6621
19094	18019
19094	8962
19094	14196
19094	17686
19094	13951
19094	8542
19094	315
19094	3926
19094	14883
19094	17588
19094	10416
19094	16571
19094	13225
19094	7308
19094	9052
19094	4723
19094	12593
19094	1502
19094	14242
19094	12953
19094	5191
19094	6014
19094	9334
19094	7237
19094	8712
19094	8990
19094	16093
19094	15319
19094	6865
19094	18948
19094	10411
19094	18513
19094	8715
19094	1936
19094	17121
19094	7496
19094	9454
19094	11552
19094	4150
19094	12549
19094	9134
19094	12650
19094	6422
19094	5007
19094	576
19094	1287
19094	2929
19094	10714
19094	7118
19094	18466
19094	766
19094	2769
19094	13561
19094	9156
19094	17638
19094	7551
19094	1489
19094	9141
19094	17428
19094	6525
19094	8562
19094	8033
19094	18389
19094	3289
19094	14699
19094	6546
19094	6109
19094	15407
19094	14537
19094	1077
19094	7152
19094	1744
19094	4229
19094	1615
19094	13507
19094	8066
19094	3603
19094	12355
19094	18186
19094	1796
19094	16040
19094	7645
19094	12138
19094	646
19094	12428
19094	13484
19094	4102
19094	9924
19094	8021
19094	4538
19094	18836
19094	18385
19094	12550
19094	798
19094	10703
19094	4104
19094	6581
19094	9525
19094	4510
19094	17309
19094	13977
19094	9572
19094	10208
19094	5596
19094	7342
19094	17178
19094	16604
19094	15033
19094	10775
19094	2766
19094	6358
19094	1011
19094	5392
19094	7209
19094	4236
19094	1982
19094	11770
19094	14725
19094	1650
19094	7696
19094	17303
19094	4681
19094	10261
19094	11016
19094	13107
19094	18341
19094	528
19094	9905
19094	8187
19094	18204
19094	4797
19094	18087
19094	14812
19094	12012
19094	8767
19094	6873
19094	9493
19094	2267
19094	8006
19094	17312
19094	9100
19094	4810
19094	11509
19094	982
19094	3223
19094	12526
19094	8002
19094	12472
19094	3149
19094	16528
19094	10655
19094	12167
19094	4722
19094	8780
19094	14043
19094	16601
19094	16212
19094	2200
19094	12409
19094	3220
19094	14427
19094	10564
19094	18598
19094	18676
19094	2423
19094	3234
19094	2023
19094	2775
19094	7083
19094	15622
19094	6224
19094	13291
19094	7612
19094	7272
19094	9947
19094	5911
19094	58
19094	9277
19094	15219
19094	13287
19094	6046
19094	2125
19094	18467
19094	13075
19094	18806
19094	6753
19094	14658
19094	18292
19094	12989
19094	3418
19094	12417
19094	10671
19094	2671
19094	9195
19094	11924
19094	8881
19094	8601
19094	9166
19094	8169
19094	10160
19094	5270
19094	8513
19094	5653
19094	17045
19094	9390
19094	12033
19094	6732
19094	36
19094	7598
19094	18834
19094	10410
19094	17350
19094	4160
19094	9013
19094	12517
19094	17925
19094	8151
19094	6742
19094	17926
19094	8516
19094	8585
19094	7138
19094	389
19094	9746
19094	1600
19094	9955
19094	13137
19094	9163
19094	13269
19094	17173
19094	1537
19094	109
19094	2019
19094	797
19094	13512
19094	12127
19094	15994
19094	18957
19094	18174
19094	10284
19094	18329
19094	5016
19094	1080
19094	14291
19094	2366
19094	911
19094	8079
19094	5893
19094	18723
19094	10243
19094	9252
19094	9203
19094	3369
19094	7439
19094	4854
19094	8917
19094	18462
19094	8316
19094	9590
19094	6079
19094	9443
19094	11753
19094	6075
19094	18656
19094	14928
19094	15538
19094	12853
19094	8369
19094	8916
19094	8525
19094	7326
19094	7114
19094	11825
19094	286
19094	17961
19094	7022
19094	970
19094	12624
19094	13070
19094	5541
19094	1606
19094	14066
19094	10444
19094	10895
19094	16017
19094	13998
19094	6138
19094	11455
19094	1783
19094	8857
19094	370
19094	1357
19094	1286
19094	9088
19094	2300
19094	10580
19094	7129
19094	13763
19094	6243
19094	5433
19094	17665
19094	8347
19094	9966
19094	17122
19094	16446
19094	13678
19094	15866
19094	9489
19094	14756
19094	1782
19094	9557
19094	7644
19094	12935
19094	11489
