15302	12	6700
1278	43	6053
7059	12	10237
14653	12	9515
521	12	2858
8842	45	6612
13637	43	1475
14812	12	15309
740	12	3361
6951	12	17524
3729	12	6000
2001	43	706
18649	12	1473
9184	12	5587
12369	12	5843
18066	12	13081
20007	32	3163
17717	12	3987
12362	12	10819
3154	43	1475
5929	43	6053
3601	12	12870
2080	9	10058
19517	12	7457
16235	12	901
17660	12	4656
11614	12	3306
12376	12	6214
2795	12	17587
15510	9	20392
16952	12	18911
14734	12	6282
14320	43	17680
19151	9	15071
178	12	20760
9757	12	11856
4326	12	7258
20151	12	11052
19506	12	6651
8276	12	4774
11888	43	13391
18583	43	16312
7993	12	16985
5311	43	10755
4956	29	8297
12754	12	18828
12471	43	6276
19881	12	11838
18340	43	6053
2765	43	13391
939	43	6276
17964	12	19520
15071	43	9110
19577	12	51
14688	12	13017
6746	43	6276
18024	12	14953
5821	12	11813
19446	43	7583
942	43	7943
18341	12	18828
3497	12	10446
14216	12	17380
3938	43	10202
5189	12	3306
7560	12	16907
11059	12	4973
265	43	714
16972	12	2524
17975	12	12966
8295	43	13391
20898	12	15321
4052	12	8976
1186	12	19312
16544	12	20871
5418	12	6135
6295	12	19084
21656	43	7583
21139	43	2487
15031	12	1211
3028	12	2421
10279	12	13810
14820	12	15527
1761	43	1475
17568	12	9488
19130	12	5015
14495	12	2524
21083	12	6737
14634	12	19621
2967	43	7049
2512	12	8787
16453	12	19532
8925	12	16653
10214	12	4539
10521	12	18305
6224	12	2233
3767	9	900
5218	12	5271
8130	12	1074
7634	12	12565
4281	12	4567
148	43	16977
1758	29	20917
7872	12	71
6515	43	15680
12463	43	10202
10920	12	1418
13364	12	16746
1503	12	19841
8083	43	706
7215	12	964
21013	45	9669
19310	12	11429
11030	12	7207
703	12	17252
7390	12	11813
12687	43	706
5552	12	3306
2900	12	1035
14810	12	15499
13028	12	6282
21538	12	168
16379	43	17857
5194	12	13368
6819	45	18667
4197	43	13391
17771	12	21573
1640	9	1075
21592	12	21714
6822	43	7583
6150	12	5345
12579	12	1892
15218	12	19031
20618	12	11937
574	12	7713
4241	12	14085
8699	12	5557
10963	12	4822
9095	12	10889
5488	43	9110
20764	12	7419
13684	12	4562
18907	12	14204
3318	12	21366
11719	12	18627
10	12	19031
20644	12	1622
14846	12	5359
14811	43	13391
16503	43	10755
10005	12	13558
13263	45	386
1583	12	19169
14228	12	1035
20981	43	714
13491	12	6182
8112	12	19041
19781	12	2421
19128	12	7862
6728	12	9069
21337	43	14893
3081	32	7290
12334	12	19540
6661	12	4399
10323	9	8194
1705	43	13391
21114	43	16977
17127	12	5969
7430	43	3904
8535	12	6737
9452	43	13391
15306	12	8819
13702	43	13391
15686	12	13053
8519	12	13558
577	12	9186
10774	12	6647
8790	43	2487
9164	43	13391
10631	12	4219
12268	12	13023
5892	12	2592
2511	12	11930
18712	12	11199
8004	43	714
9526	12	12853
4005	12	13599
17807	12	10024
11229	43	13391
716	12	6700
1744	43	7583
14422	12	16704
7726	12	8442
4578	43	7049
8660	12	10889
9374	43	7583
4546	12	7668
10197	12	1708
13972	12	18989
20142	12	7858
21447	12	6115
2828	43	17951
19013	12	17138
14226	32	5196
12105	12	2636
6044	43	7583
11434	9	900
