21863	21877
21854	21877
21838	21818
22090	21727
21959	21877
22015	21902
21784	21874
21936	22021
21938	21873
21741	21976
22066	21877
21870	21877
22067	21800
21818	21877
21809	21800
21969	21891
21991	21727
21817	21818
21979	21877
22018	21872
21983	21788
21829	21818
21866	21782
21866	21827
21957	21743
21957	21942
21893	21879
22056	21800
22056	21892
21761	21942
21734	21818
21937	21818
21982	21877
22044	21874
22044	22021
21828	22046
22009	21877
21925	21818
21862	21827
22012	21743
22054	21818
21913	21864
21913	21892
21940	21874
22047	21928
21878	21743
21878	21818
21832	21743
21832	21818
22046	21788
21751	21812
21751	21750
21751	21988
21735	21800
21874	21877
21753	21877
21773	21818
21816	21877
21792	22046
21897	21874
22023	21743
22023	21942
21996	21873
21989	21942
22051	21817
21910	21969
22045	21800
22045	21892
21904	21877
22062	21764
21790	22030
21740	21869
21768	21877
21754	21864
21754	22027
21754	21730
22055	21993
21787	21874
21787	22061
22001	21873
22020	21733
21789	21864
21789	21827
21737	21864
21737	21892
21858	21749
21945	21874
22050	21864
21918	21912
21980	21818
21895	21953
21895	21817
21895	21942
21963	21868
21923	21827
21923	21874
21975	21873
21883	21864
21906	21936
21906	22061
21992	21942
22058	21889
21934	21887
21911	21732
21855	22065
21855	21948
21869	21868
21764	21993
21948	21818
21822	21775
22084	21936
22084	21874
22081	21889
21770	21877
21748	21827
21954	21873
21953	21788
21887	21928
22042	21788
22076	21877
21977	21818
21987	21905
22038	21783
22077	21971
21986	21743
21860	21874
21783	21974
21888	21944
21888	21968
21880	21864
21880	21892
21778	21783
21759	21877
21841	21818
21962	21889
21824	21864
21998	22046
21924	21936
21924	21874
22060	21891
21802	21877
21956	21877
21736	21877
22072	22047
21798	21864
21798	21827
22004	22046
21837	21936
21837	21874
21780	21877
21871	21818
21835	21905
21835	21991
21835	22071
21933	21874
21898	21877
21791	21800
21791	21892
21833	21788
22033	21800
21912	21818
21743	21877
21766	22030
22053	21864
21815	21800
21815	21892
21762	21817
21762	21942
21772	21874
22071	22074
21915	21864
22074	21877
22061	22021
22013	21928
21745	21877
21804	21864
21808	21827
21875	21993
21905	21956
21782	21864
21879	21874
21909	21942
21788	21818
22048	21877
21867	21818
22032	21733
21767	22047
21857	21818
21756	21818
21836	21873
22039	21827
21757	21817
21810	21811
21856	21864
21856	21827
22006	21743
22006	21744
21795	21943
21892	21827
21859	21936
21859	21874
22089	21818
22014	21818
21850	21818
21995	21877
21901	21877
22016	21943
21997	21877
21994	21942
21844	21788
21947	22037
21993	21750
21765	21729
21746	21889
21927	21874
21747	21827
21886	21827
21805	21873
22007	21827
21826	21905
21826	21991
21826	22071
21847	21782
21847	21827
22065	21818
21811	21818
22073	21731
21730	21727
21966	21874
22064	21818
22085	21889
21845	21818
21752	21818
21865	21877
21801	21864
21801	21892
21771	21877
21955	21873
22069	21743
22069	21943
21785	21990
21970	21877
21931	21730
21881	22030
22040	21800
22040	21892
21891	21873
22052	21864
22030	21877
21849	21877
21842	21936
21842	21874
21842	22061
21958	22012
21825	21877
21732	21750
22036	21818
21868	21874
21830	21874
21744	21818
21803	21877
21921	21827
22079	21877
21968	21974
22028	21864
22028	21892
22037	21727
21926	21827
21967	21874
21935	21877
21777	21877
21914	21873
21873	21750
21774	21818
21930	21800
22068	21800
22068	21892
22019	21877
22005	21817
21932	21873
21786	21732
22021	21827
21985	21775
22034	21727
21852	21874
21852	22021
21852	21743
21917	21817
21742	21853
21820	21877
21864	21874
22043	21873
21890	21904
22041	21729
21821	21877
22080	21969
21848	21827
21848	21874
22024	21877
21885	21877
22002	21936
22002	21874
21861	21868
21776	21743
21776	21818
21899	21877
21974	21877
21843	21841
21796	22034
21760	21937
22029	21732
21922	21969
21949	21874
22026	22078
21941	21877
21939	21818
22063	21743
22063	21942
21729	21873
21972	21864
21942	21818
21907	21743
21907	21943
21951	21874
21946	22030
22059	21877
21739	21893
21750	21877
21984	21936
21984	21730
21984	21808
21984	22061
21882	21783
21882	21968
22088	21864
22088	21827
22027	21827
22017	21800
22017	21892
21902	21974
21900	21928
21749	21879
21846	21788
21846	21743
22078	21864
21919	21818
21896	21877
21731	21818
21733	21841
22082	21877
22087	21877
21884	21750
22091	21877
22049	21864
22049	21892
21876	21818
22025	21818
21728	21877
21800	21864
21978	21877
21973	21743
21973	22014
21839	21864
21823	21743
21950	21827
21908	21818
22057	21877
21851	21782
21851	21827
22070	21877
21889	21818
21971	21827
21976	21879
21894	21877
21819	21743
21819	21942
21961	21864
21961	21892
21727	21827
21727	21874
21916	21873
21779	21877
21755	21877
21872	21953
21928	21877
22035	21877
22008	21782
22008	21827
22003	21980
21990	21750
22075	21944
22075	21783
21999	21864
21964	22060
22086	21877
21965	21877
21814	21818
22000	21877
22011	21877
21831	21889
21775	21879
21738	21877
21903	21827
21853	21750
22022	21942
21769	21877
21834	21743
21763	21827
21807	21818
21797	21864
21799	21818
21813	21874
21981	21827
21781	21877
21840	21937
21840	21942
22031	21818
21920	21785
21793	21788
21793	21889
21793	21744
21794	21800
21806	21818
21929	21877
21943	21877
22083	21827
21827	21877
21952	21889
21960	21877
22010	21877
21944	21974
21758	21889
21758	21733
