64437	92037
64437	93601
64437	93009
76170	92076
76170	93601
76170	92081
17802	93601
17802	93210
59745	91883
59745	93601
59745	92114
59745	93210
63755	92037
63755	93601
33442	93058
33442	93601
33442	92868
74678	93058
74678	93601
74678	92868
13388	93118
13388	93601
29543	92037
29543	93601
47657	92037
47657	93220
47657	93601
47657	92404
42168	92787
42168	93601
42168	92072
42168	92300
108	92376
39509	93601
39509	93428
39509	93210
39509	92882
39509	92114
30501	92349
30501	93601
30501	92037
30501	93524
33914	92154
33914	93601
33914	92940
90835	93601
37557	92037
37557	91969
37557	93601
37557	93612
82984	92037
82984	92349
82984	93601
82984	93524
60243	93058
60243	93601
60243	92868
63041	92037
63041	93601
63041	92485
63041	92770
63041	93271
52042	93118
52042	93601
55329	92037
55329	91969
55329	93601
55329	92845
89	93058
89	93601
89	92868
69060	93058
69060	93601
69060	92868
69838	93058
69838	93601
69838	92868
38655	93118
38655	93601
62001	93058
62001	93601
62001	92868
89898	92376
68138	93058
68138	93601
68138	92868
9091	93058
9091	93601
9091	92868
28352	93058
28352	93601
28352	92868
67257	93058
67257	93601
67257	92868
75819	92037
75819	93601
75819	92770
75819	93271
49982	92677
20008	93058
20008	93601
20008	92868
54642	93058
54642	93601
54642	92868
32396	93058
32396	93601
32396	92868
17063	93601
89466	93058
89466	93601
89466	92868
14913	92958
14913	93601
14913	92114
14913	93210
5985	93058
5985	93601
5985	92868
83873	93058
83873	93601
83873	92868
54517	93601
54517	93048
54517	92114
54517	93210
55220	93058
55220	93601
55220	92868
55655	93058
55655	93601
55655	92868
20101	93058
20101	93601
20101	92868
23959	92076
23959	93601
23959	92279
21417	93764
21417	93601
21417	92114
21417	93210
27477	93058
27477	93601
27477	92868
66177	93058
66177	93601
66177	92868
35969	92037
35969	93601
62896	93058
62896	93601
62896	92868
46573	93058
46573	93601
46573	92868
59317	93118
59317	93601
38825	93560
26955	92037
26955	93601
26955	92770
26955	93271
81497	93058
81497	93601
81497	92868
22472	93058
22472	93601
22472	92868
40204	93058
40204	93601
40204	92868
91603	93058
91603	93601
91603	92868
21399	93058
21399	93601
21399	92868
51788	92376
45916	93058
45916	93601
45916	92868
15781	93625
15781	92076
15781	93601
15781	93142
55801	93118
55801	93601
25826	93118
25826	93601
58522	93058
58522	93601
58522	92868
65623	93601
68712	92037
68712	93601
68712	92074
68712	93524
68712	92349
68712	92944
41622	93058
41622	93601
41622	92868
40779	93058
40779	93601
40779	92868
23799	93058
23799	93601
23799	92868
77440	92037
77440	93601
77440	92770
77440	93271
57547	92037
57547	93220
57547	93601
86370	92037
86370	92349
86370	93601
86370	93524
38332	93601
38332	93352
38332	93210
38332	92076
38332	92596
38332	92326
38332	92114
90288	93601
90288	93352
90288	93210
90288	92076
90288	92596
90288	92326
90288	92114
58245	92479
58245	93601
58245	92513
58245	92323
58245	93210
58245	92076
58245	92852
