41386	2	57645
50037	45	69434
86999	68	89056
32651	11	60623
89503	25	44237
24578	46	26632
38764	13	33480
89467	54	31289
37551	12	90493
83055	52	612
70021	11	70848
7509	2	30603
21720	62	36509
30718	23	6567
52197	62	49947
78785	30	21634
87777	17	91604
16221	30	61892
17535	12	2197
73682	84	38741
68187	47	13527
67199	79	297
21244	11	63671
31061	7	36287
58269	17	44170
69743	30	86301
83848	49	56727
37113	60	60476
32553	49	89127
35250	78	73787
25086	13	13981
21430	34	44981
45799	2	46951
36386	13	55688
4499	34	7043
23036	48	61210
11075	43	67218
9946	49	20016
10025	3	22153
640	79	32968
11478	12	91736
2129	34	44981
74508	82	68968
4032	35	28879
77457	48	15497
55511	51	41385
83051	48	47629
90884	12	91062
50731	2	36893
77673	33	68411
7350	46	83681
90323	17	67057
41946	12	73936
51718	48	51323
54369	82	68968
37472	60	88820
14468	82	68968
20543	79	56401
88855	79	37525
86260	49	14496
89811	79	55189
40504	12	60613
58197	27	35357
48622	68	52239
2393	12	20407
91541	78	6231
34095	76	60386
82849	11	47460
78494	49	82819
13284	75	75659
84695	46	88626
91354	4	82931
84484	79	89709
46515	12	30484
78253	52	23129
12983	12	43037
67052	2	40320
36474	51	53974
91807	17	28654
30394	47	4953
85813	79	55939
39776	60	40129
26932	79	71456
20823	60	23907
31833	27	13714
6988	79	32968
87081	5	78755
36777	13	20427
48708	12	90493
25580	62	19513
4724	2	13117
58250	13	83535
57366	50	88259
19406	12	86237
17642	17	56681
64069	17	28654
74813	54	77464
36156	60	40129
78141	78	29255
33479	12	87343
31503	12	62377
38121	25	41965
20481	33	70250
70182	4	82931
54053	66	78305
48945	12	90493
74060	12	90493
39942	12	30958
69426	76	65491
46280	5	64045
30750	7	34921
45763	62	32630
89595	43	82519
86323	12	62377
11279	13	50475
9798	49	9392
28654	84	53729
32086	25	69757
47260	49	80542
87342	60	56925
62155	46	39900
62168	25	76784
78852	51	7037
37363	55	42765
65756	79	16308
65282	11	34640
