31625	74	37065
62756	0	20848
61390	0	51722
15957	0	9769
12901	60	37780
54613	60	30618
53986	63	67148
20818	49	9055
15275	45	55052
53857	74	850
27356	37	64581
57761	18	72867
6351	18	22607
1493	74	56712
59897	36	59176
43766	50	40287
33104	10	54865
44339	67	45190
11303	45	34075
3794	56	583
22117	18	11840
24491	56	3073
65670	74	1658
37550	56	48747
66081	0	57593
52111	67	13254
43496	50	50636
32856	45	52918
52343	35	46310
29857	35	29207
18049	56	73151
65195	20	41661
16529	28	47493
6015	37	48187
69545	18	62878
22033	63	44382
41132	10	18026
3010	28	56448
43589	19	29377
30297	63	10831
75657	60	59499
45837	35	11756
29102	35	25486
63654	37	8728
4742	20	74585
69549	45	56075
54637	28	38149
48308	5	35523
51725	28	70104
61055	19	4216
11420	28	72408
55120	35	2003
11638	37	43551
45933	28	49762
3530	35	74216
10054	50	18178
45225	45	17060
2030	45	33641
52260	36	11757
25803	28	30646
28671	45	36781
19094	18	1032
48175	10	2308
66613	67	18860
14517	20	22382
29906	56	5919
8956	67	24480
31584	5	49550
12003	35	20674
17169	56	28655
40072	67	23100
66807	50	35054
14984	56	8895
56492	5	40019
49795	18	73038
42383	50	52059
50510	67	46877
13779	56	19090
43267	67	10094
28900	36	17412
33279	50	60128
14702	18	42420
16699	20	53718
25719	18	6793
24375	0	57965
75660	45	64059
52513	74	15012
45983	49	51116
42549	20	2440
58432	28	24114
15409	0	60561
47520	5	18213
16336	49	4672
9029	56	50793
26203	19	71209
8252	35	5619
19044	18	7500
69465	10	59440
32393	68	30029
55260	74	62978
1790	28	47764
55161	0	27689
66267	60	11594
76188	20	64616
19017	0	70156
68524	18	67549
39736	36	61843
43434	49	6835
54570	67	23100
27048	37	26907
29641	67	39964
75549	28	59390
69285	37	15407
23613	56	61691
14673	28	6174
56262	36	37668
24788	20	52448
18540	49	50371
67765	36	4043
1619	74	2472
57771	19	72867
47477	28	3844
70972	0	38406
47821	37	60662
27200	74	72608
70287	5	41542
15568	19	45086
69492	67	13254
64534	67	67899
47726	36	67875
58288	67	18928
73894	36	50697
74214	5	42596
32389	10	48666
32481	67	24480
66444	5	17560
30297	63	3596
37253	68	67816
9206	10	57649
52319	37	57222
76948	10	68427
7166	73	22097
22809	19	6808
