24032	41	2611
44273	41	37958
1177	41	1531
42697	27	36308
30692	53	34708
31333	41	18030
22811	5	27302
9009	27	16513
36845	27	40972
39994	4	3158
21816	53	43158
33082	53	43158
4892	5	18651
25376	71	14976
16202	71	18494
29343	53	12367
35858	53	10424
40030	53	18860
30030	27	18782
36959	41	12911
23107	59	11800
37712	27	43759
31504	36	25997
17935	41	4273
28861	42	318
38626	41	13969
43195	53	11981
33190	41	42455
31561	5	26670
26672	41	24051
31873	27	43866
19136	41	24478
2470	41	12194
4524	36	15861
15872	42	37274
10405	41	16532
25815	41	4460
1820	41	14021
2698	27	36346
6132	27	16513
22095	53	23953
3801	53	35461
14544	41	131
25831	41	4747
37886	53	2483
38793	71	11799
42927	27	16513
42073	27	14305
22979	27	15255
34855	36	7822
26395	27	1855
4631	27	28350
42401	41	38213
19961	41	6545
16004	41	17828
17030	27	1855
43145	53	42690
32518	41	1235
20406	42	41022
16202	71	32916
2837	42	37274
27591	27	36346
5691	27	14305
27845	27	40972
28074	36	277
27452	41	40267
217	41	37088
11178	41	35156
2686	53	37694
17137	41	17832
23182	41	2252
15031	27	36308
41924	41	154
25410	41	26422
19105	27	16513
24379	71	19109
29702	42	37274
3644	53	35282
37057	27	30247
35606	41	7782
7139	41	4569
43893	41	32408
35505	41	30111
27596	41	27519
39680	41	26236
19391	42	32309
40697	41	36839
10869	53	7934
28445	36	21346
6220	71	14249
36091	42	38814
8759	41	18672
43817	41	30832
32311	27	346
25038	27	6805
14118	41	40267
31476	42	13943
31420	42	37274
41299	41	21921
42671	41	24282
2814	41	35233
36254	5	2576
33372	41	35940
22408	41	39192
5474	42	37253
42467	41	2511
8053	41	21582
29501	71	11499
15073	28	38772
29641	41	30416
10231	71	28837
11083	27	17833
39988	53	25607
10608	27	18782
25915	59	11800
44098	41	1259
4759	36	7919
3366	53	11510
27427	41	16141
39405	53	24838
27394	5	40052
29928	53	40994
29453	41	473
23666	41	19362
19987	41	12911
22528	27	43759
25935	53	25257
19596	41	26487
27458	41	43311
35015	27	15255
9350	5	42731
745	41	7782
27274	71	35440
39285	27	16513
18238	41	19187
22782	41	16594
3557	27	16513
33577	41	39593
10461	41	24729
28906	27	18782
18970	71	356
5375	53	44021
38677	59	4714
195	41	22189
24946	41	21830
36825	53	4401
9320	42	21461
9310	41	27472
12426	27	15255
7458	27	16513
13219	27	16513
40904	53	30624
9627	71	36066
2439	27	15255
14896	41	27877
20377	27	28350
18317	53	10785
19832	27	3665
39491	53	18868
21874	41	62
19846	41	16155
33884	41	20324
10346	41	24007
32988	41	33222
3450	41	41167
33750	41	4812
27386	53	8901
8328	41	27674
20481	41	18527
21005	5	38888
29813	42	41022
8910	27	43866
10285	41	23723
37185	41	23923
1091	27	4305
6960	42	37253
14758	53	17598
15945	41	11719
20081	41	24847
7986	41	17677
9551	27	15255
37250	41	23476
39170	27	18782
10720	53	5273
39948	41	42676
21487	42	3463
32737	53	11328
2657	42	37253
36063	41	16155
42052	53	15440
19015	71	32743
36066	71	7743
4268	42	26314
2116	59	7242
32222	27	43866
38842	41	16018
40194	27	36346
31824	27	18782
35741	53	14192
27150	27	40972
30485	5	33175
28499	53	8429
28582	53	1121
526	53	14149
20149	41	38673
37420	27	40431
8174	41	9616
9927	27	5974
34586	53	30788
36000	5	264
24172	71	39997
863	36	25841
38946	53	35282
35436	41	6431
6220	71	589
24704	41	25826
4534	41	3119
14069	36	6895
15533	27	993
29749	27	43866
25947	41	21247
190	41	36277
40333	27	30520
35808	41	15169
19061	53	18173
37141	41	15746
27215	41	43466
6446	27	43866
36201	27	40972
1269	42	19485
29926	41	26908
8691	27	15255
5071	41	25826
36188	27	43866
15007	41	19315
31276	41	29918
15588	41	44017
34136	41	44045
34813	41	4526
41874	41	34937
21817	41	32598
40861	41	15977
7100	53	5800
34122	41	4402
38893	27	36308
37853	27	16513
24870	41	15169
26092	41	8296
8911	42	37253
31458	42	1051
15254	27	11922
14485	53	31771
23022	41	1235
12890	41	42223
20206	41	14644
34210	41	18764
29501	71	40445
34666	27	346
37774	41	24729
15016	41	18257
42404	27	36346
29855	42	37253
32394	27	29518
16074	53	17227
37346	27	18782
26	42	11801
22106	53	35314
41472	53	31189
36466	53	40470
14172	41	16555
12119	41	1036
29591	41	36044
58	41	9760
36133	41	14214
11737	42	34636
2819	27	43759
35554	5	28423
36353	71	15307
44151	41	27211
7461	41	16311
31239	53	11960
15083	42	44201
28112	41	21516
30619	41	42828
39733	5	40052
25430	41	42996
23087	27	3665
28291	41	42639
38446	27	16513
21972	53	16361
26518	41	26692
32342	42	13453
11446	42	37205
42913	53	42690
18217	27	16513
28935	53	14678
11049	27	43866
3283	41	42810
15017	41	30868
17354	5	13789
23970	27	16513
12759	41	12555
3498	36	15988
20939	53	17227
2268	41	931
30279	5	13789
25299	41	28692
18547	5	29786
18462	41	23923
19854	41	34173
25369	4	44343
11116	27	16513
32552	27	15255
41716	53	43920
6396	41	3813
31378	41	8184
32322	41	26006
41348	5	13789
19559	41	31919
14680	27	43759
30432	41	26539
21611	5	7328
26456	41	16378
18307	41	12145
43894	41	10401
33963	27	18782
5987	38	43824
41850	41	30005
33125	41	16548
23337	27	16513
14111	27	5974
25600	41	43257
6650	27	30520
39256	5	4017
12968	5	14177
24956	42	18266
33211	53	3198
27588	41	6605
31946	41	10068
26184	53	43158
18371	41	5386
1029	53	1997
21562	41	17828
6900	42	26542
17107	41	31717
26857	41	17759
28463	27	3665
38796	27	43759
16910	41	26006
1422	41	30111
12642	41	25964
25126	42	21377
43079	41	17924
38018	41	34468
38883	5	19205
1207	27	43866
42739	42	44240
30242	42	36222
36518	41	7234
35556	41	18546
28398	53	5655
13248	42	25582
28211	41	43732
43047	41	35758
37322	42	44066
42950	41	8266
33601	42	16723
8540	42	35384
124	53	31361
18912	41	19591
6949	36	25445
26770	41	32302
12399	27	30520
42769	41	40884
18046	41	5010
12309	41	17535
38928	41	27472
33855	41	814
27933	41	11891
33990	53	3045
24185	5	40052
8035	41	919
30956	27	18782
34365	41	5191
12129	41	38689
21258	42	31170
43378	38	30281
41947	27	18782
37006	41	15173
2903	41	32215
32038	41	8233
33282	41	24278
3722	41	17924
7544	41	18527
29586	41	40525
27062	41	31919
37041	41	31971
4105	41	22631
40111	41	421
38793	71	28837
36566	41	10672
6534	27	43866
16118	41	19143
38400	71	41639
5639	53	495
35907	5	41141
6203	38	43067
39654	5	20572
23143	5	14601
41499	27	36308
7715	5	10008
33605	5	40355
41229	41	12235
19381	42	21432
20718	41	6605
39522	53	19283
3094	41	819
37282	42	17539
5941	59	4543
34422	59	41306
106	41	34937
16688	41	13683
43956	41	6425
34113	41	27519
16202	71	41639
40640	41	19461
43741	38	31809
34245	53	6857
33277	41	5010
17146	53	4774
41347	27	3665
15591	53	20188
15207	53	29268
29123	41	6018
36552	27	29214
2843	41	4682
8712	27	15255
39370	5	17369
27399	53	7876
28599	27	17833
18001	41	36277
4199	41	14048
7022	41	15913
23290	27	15255
10686	41	28083
16236	41	10330
12487	27	1855
1990	41	33069
36062	53	26981
38085	71	28837
12748	27	346
40680	27	18782
2297	53	2364
14838	27	18782
11137	41	17944
25966	27	16249
5869	41	4806
15927	27	43866
19054	27	3665
36189	59	4953
32866	41	38476
17226	41	7746
35593	42	37253
6592	53	530
11269	27	18782
20989	42	37253
28930	27	43759
37176	5	14177
28938	27	36308
41025	5	20572
34804	41	33561
18597	71	13992
2104	41	23414
19481	27	18782
21350	38	13881
9220	41	16066
456	41	8764
32363	41	22631
19863	41	17718
44326	41	11719
20504	41	22934
34045	53	15209
36202	41	23310
23054	5	13789
42775	41	19143
41226	42	43250
37666	41	12144
10783	41	819
40870	41	2371
23910	41	24326
29080	41	39076
23244	42	37045
30076	41	16829
35389	42	37274
22650	41	26992
38333	27	15255
19782	41	17832
32607	41	251
28154	36	18396
5333	5	36145
2713	41	29690
40152	41	4682
38564	27	18782
23115	27	43866
36018	41	28983
7515	27	43866
3965	27	43866
37709	41	41479
39298	41	27519
20397	53	35604
29883	53	14887
9184	41	31180
10185	53	12609
12198	5	27302
16490	53	21824
35198	71	10360
38083	53	34694
28976	41	37838
1986	27	43866
34940	71	11799
28540	59	22326
36592	41	33369
2781	41	13969
400	53	28184
39026	41	18672
441	42	9349
39415	53	23105
31922	53	26710
28237	41	12544
36388	41	3328
3116	53	7053
34458	41	25964
14700	4	13559
5050	27	30520
31523	41	18546
6661	42	3463
13288	28	22422
30989	42	12025
35142	41	19172
15678	36	20500
17923	27	40972
26573	41	29913
24720	27	15255
30858	41	25826
25038	27	30247
16192	27	36346
35275	41	10141
28682	27	1855
28585	36	8402
15657	53	527
43300	27	346
3168	71	664
19674	41	43021
38239	59	37609
38818	27	18782
40608	27	30520
4627	41	30005
39387	4	37120
41859	41	36036
21687	41	4682
39171	27	43759
13281	41	30737
11103	41	27934
21408	41	2720
1660	53	25987
12982	41	14131
14465	41	12252
2932	41	3149
1848	41	20035
2790	53	6647
38378	53	5800
856	41	30051
15584	42	5478
11459	27	14305
26437	41	40202
38083	53	10942
4598	41	17035
19180	41	29918
758	41	10141
33799	41	9512
10660	53	6690
10599	41	10807
21523	27	346
109	42	37274
33373	41	3717
3090	27	3665
6849	53	36218
606	27	6805
11963	41	27424
36930	5	12247
26651	53	17410
30301	41	4645
39400	27	15255
26391	27	16717
41957	41	2516
8831	27	30247
4281	41	2511
23688	41	34574
44245	53	13403
10392	5	5240
2989	41	26692
13835	41	38689
36890	41	1235
16467	53	26946
30014	27	18782
3890	27	18782
20436	53	35078
31754	41	22189
33601	42	21493
8671	27	16513
34157	53	36099
3480	71	27989
31985	41	25011
8809	41	23414
2624	42	13943
2355	41	19535
38570	42	28705
34640	27	18782
38764	41	2557
38179	53	1943
4453	27	28350
27507	42	37441
15088	41	21921
19469	41	28692
20540	41	34173
5529	41	13131
3234	27	1855
5886	5	13789
29501	71	32018
7843	41	24326
22318	42	30564
30549	42	38132
2479	41	5111
42473	27	4305
7257	27	14305
44108	42	2647
39399	27	43866
13551	41	26322
28647	27	40972
38494	42	32165
40744	41	6944
34651	53	30136
7744	27	40972
39501	53	27566
34692	41	4806
164	27	1745
448	41	34325
24438	59	11800
27667	41	17496
25289	41	11229
36174	41	16330
8194	41	4272
21272	41	29568
35032	41	17496
8261	41	28692
7525	27	1855
11816	42	35200
14467	42	37253
6220	71	23754
39758	53	15477
28525	41	5013
2352	41	13969
2118	41	23331
12585	42	3463
14379	41	4402
14907	41	30162
34940	71	28027
4739	42	3463
21616	27	993
7467	59	41064
25359	5	29673
20660	27	1855
4496	42	1168
26879	59	29028
33534	41	4643
31364	41	24783
29925	27	15255
1390	27	17833
21711	41	39672
39961	42	37253
22940	5	40355
17043	41	16124
24810	27	14305
1866	27	3665
3091	4	36973
19777	27	40972
15669	41	40376
9305	27	18782
43309	41	41479
17561	41	17259
14070	41	21247
12709	27	43866
28369	5	32674
15148	27	16513
29501	71	24271
39433	42	10798
16202	71	55
39156	41	32876
8636	41	43101
41051	27	346
4446	41	39672
14330	53	40203
27361	53	26466
23671	27	43866
37781	53	7856
36702	41	16846
43000	42	12025
30921	71	22592
5115	27	42971
29692	41	5121
20954	28	15426
23393	53	20681
34916	41	16066
21097	41	34173
23833	41	15692
22159	5	14177
12794	42	22072
40366	41	1245
1757	42	29755
17279	53	35724
5749	53	30136
34967	53	44021
16131	27	30520
29163	27	43866
11267	41	42828
32126	27	18782
19191	41	40746
21673	36	27488
17974	71	22321
24245	42	37253
7421	41	40884
19849	42	318
13377	41	36653
11716	41	3887
26425	27	16513
39212	27	993
7329	41	34881
28458	41	8862
16202	71	14846
1516	41	4747
24725	53	4836
36915	41	10295
27582	5	27302
34034	41	3098
6726	41	10401
22160	41	8866
7408	27	15255
36290	59	11174
21067	53	27000
7681	41	2252
42338	27	346
38594	41	4422
20549	41	30278
25713	41	43466
