23213	35	4908
1333	32	15268
6451	29	7042
3916	13	16743
16629	71	5277
22966	66	22152
9026	59	25702
3479	19	8379
7856	71	18880
15795	17	25896
16054	75	9507
15065	22	5007
24379	57	18555
23324	44	8368
25974	47	6302
22499	13	6401
7494	11	24985
6824	51	3776
22087	75	11628
27194	61	20556
15558	13	18711
7191	57	11615
387	22	11446
7284	17	22787
23787	29	15058
19362	11	24566
2353	29	19859
13248	71	17350
21878	47	1347
27276	61	15478
25225	11	18220
7934	22	3132
1484	51	13767
26042	39	23818
5850	40	18701
23462	59	7859
22652	13	8167
25298	11	10478
22393	61	7950
16414	22	10412
19585	44	25002
1003	22	25999
17883	57	23719
8264	60	25594
24024	44	6766
4909	35	6461
14237	43	19753
12746	66	22598
20720	51	14438
11411	61	1453
8006	39	576
17389	33	16654
24137	39	1854
4739	11	5360
12776	59	17919
3467	59	10169
22323	17	26689
11201	32	18799
11501	53	15842
12883	60	4718
14803	33	18699
16888	66	892
7970	29	3207
15028	39	20738
17481	75	16371
8057	40	11654
27098	43	16721
20622	22	9861
21989	53	14511
24282	40	21698
22145	29	12150
14480	32	13671
1950	57	9490
9941	66	21402
10877	39	14805
7020	22	2286
12122	66	23265
11997	66	12653
4272	39	14805
12292	35	6381
26728	75	12980
5781	17	22787
5100	22	3721
6459	11	15726
7941	32	25451
20201	53	5522
16484	44	27102
20888	40	11699
891	29	22821
11189	39	10825
11122	66	11339
12959	13	14259
6772	33	18699
12148	75	21883
8411	33	6618
15219	57	17425
2100	40	21698
13737	22	14767
4164	44	25782
8936	40	51
12440	47	13595
17828	53	14511
26813	47	21054
14603	51	14778
25445	33	17682
19724	66	12436
346	29	14335
25960	32	1798
7864	44	15016
23052	19	26940
12398	19	9278
24117	17	21920
5860	44	9438
14127	53	7852
22238	57	19213
18316	71	13951
26514	44	8366
11570	32	2374
26218	71	7403
1888	60	25461
10060	17	22787
5276	35	15822
10596	19	26809
21172	71	1559
6751	61	10643
20743	59	14281
17228	11	10048
26058	71	13951
15163	17	22787
23234	61	4626
16548	57	23839
15659	40	9572
10334	51	19201
11373	47	983
20343	35	14192
16854	66	22478
25650	53	18462
19766	32	22589
22473	51	10658
16302	40	9300
24057	13	15021
16145	75	1282
18139	71	13951
10160	33	18699
9511	40	2117
12343	66	17877
2	51	15968
26795	53	5522
11554	19	11016
8336	71	19728
9632	71	8600
4265	19	6147
17284	32	13751
12957	66	23647
6256	57	20597
20553	71	1559
3393	44	18016
27115	61	18684
19465	75	8742
15399	71	11731
1444	75	13970
9025	51	10127
7080	39	5677
25851	47	25699
22429	13	26467
24184	44	23069
14400	39	23176
17329	53	2926
14002	40	21698
440	29	17269
12120	59	8355
7393	66	16122
14706	53	22866
6936	29	8059
25683	22	5007
7344	66	12791
23868	17	7638
21566	66	19318
25641	29	5545
7998	75	19293
11500	51	6551
25023	57	22255
19629	47	11114
8718	66	27223
19739	32	16508
2913	39	15970
20366	44	5759
25994	40	3944
16786	32	26882
26446	11	7524
26775	17	23038
4414	35	4188
4832	39	11489
12876	71	13951
21155	19	7948
3478	60	9431
2870	17	8206
1105	71	1559
4852	61	20738
4145	43	10675
18580	66	14426
4165	61	17530
21464	33	9470
20743	59	21254
15024	22	5246
3028	61	24944
7999	13	18327
4874	57	20650
13717	47	6996
11521	33	15839
18095	32	22471
19663	17	11643
16675	61	25411
12607	13	23752
3565	59	5531
19792	11	8817
2893	44	24646
4754	61	14155
18793	33	6618
25320	33	19410
10764	44	1344
1947	33	8293
2465	59	8152
9706	53	8206
22260	39	3429
12955	40	11654
16656	71	4357
6243	51	11930
25079	22	1139
13382	61	8126
16235	22	9861
5870	39	18681
22503	51	2626
21059	47	24331
15976	57	25881
10356	60	15704
21560	40	21698
9960	61	24198
25795	57	11224
9771	11	8629
17146	35	13890
2465	59	15907
15493	59	215
321	22	15667
12134	17	22281
4145	43	16721
6406	33	24969
23273	53	685
8953	51	17874
9839	71	7403
7023	53	26297
16769	19	22510
7956	61	500
23786	66	18400
11253	59	1902
25366	71	1559
19896	57	20881
7108	32	27272
2277	29	8347
18319	11	24380
1800	66	18495
15138	11	26468
19215	17	21606
12982	59	17408
9379	35	9676
9215	57	6597
556	22	8238
25557	22	15667
16009	35	24897
10460	11	10196
15749	13	9296
8743	53	19964
21656	47	15053
931	59	9537
21089	22	8640
659	40	920
4709	71	20161
17746	44	5339
25651	51	2626
23660	22	5007
14694	13	14468
23929	33	15839
25385	22	12516
5966	32	24526
26013	17	22787
5294	66	8641
25617	33	1023
9313	13	21738
20171	40	11654
18028	43	10675
20229	35	16139
9632	71	13643
23439	40	21698
20519	13	20811
22307	29	19062
22758	17	16137
2165	19	573
11838	19	18901
13786	47	15149
14902	71	2919
19766	32	2420
7771	39	23509
7700	66	19902
25014	75	6604
6003	53	5522
24174	66	4723
26429	29	26741
3646	33	19264
803	51	1809
4950	11	6815
119	57	25881
7120	66	13379
23949	33	15839
19963	11	20548
16151	71	26441
27299	22	5007
2366	61	8407
4168	32	6079
2566	71	2266
22276	19	26296
13214	53	685
13341	32	19813
26167	57	20517
17922	44	1592
13284	47	758
17100	32	16710
21232	11	24998
5741	17	22787
25672	57	14386
9367	40	17107
3153	60	27138
7878	57	23076
24959	35	5504
11707	57	14708
25658	57	22255
12075	75	17276
16831	53	22702
18042	17	15511
12523	39	24944
20106	61	16137
27002	71	8235
19071	29	27202
2167	32	24854
21568	66	4772
17958	32	22592
20952	17	21606
19343	13	17409
4168	32	27143
17936	59	5005
26093	66	8136
16194	71	26441
22023	19	24640
5224	19	18513
6527	11	21329
3239	35	3544
15644	66	4494
3101	35	11349
12111	17	8379
22967	60	12950
5323	61	6753
8123	47	7811
20179	75	5380
18923	75	9459
245	75	24401
25770	40	2117
20151	75	5199
4516	17	23680
7758	71	10207
12985	22	20891
27033	44	15309
1333	32	19146
11024	19	12757
8171	13	19617
2740	59	8612
19719	39	5619
26684	13	25357
5921	29	13334
7000	66	15389
4732	40	11654
9019	17	8379
4085	60	21156
3519	39	25931
25885	39	13316
15393	57	2525
6535	29	21697
6850	17	24706
16878	33	26453
18316	71	487
26084	32	21396
2955	44	14941
24118	61	18918
22506	17	22409
2281	13	6639
8993	35	5817
23132	39	19607
12700	35	7322
14980	13	20430
13941	19	8012
12894	40	22097
8548	61	21208
24761	47	1087
14839	75	5191
10980	33	20386
9058	39	8461
5053	22	17902
17705	44	8244
10004	29	1001
15078	13	15050
15554	60	8146
15756	47	22064
24696	47	22076
10215	40	5171
16981	11	22695
26242	75	19961
21662	47	14874
17497	75	23821
14027	47	9394
20152	35	20069
2124	40	22097
18445	47	23257
20369	29	14012
1884	32	680
1333	32	21712
24169	19	1919
14973	13	19661
24227	61	24216
3986	57	20881
7447	35	9534
17558	53	1420
3870	39	2475
26218	71	11731
23402	40	3944
19040	53	5522
17224	44	20266
17232	33	19264
14735	57	23591
6440	35	7631
26672	53	19805
1867	59	851
24114	61	23495
15637	11	23421
6695	35	24810
22118	40	3944
27216	11	20957
3159	13	13537
2537	13	25501
22541	47	7442
4058	75	20615
20991	40	18071
11598	60	4769
25964	17	23038
17458	11	16804
837	44	10369
9585	35	2973
19668	53	21225
26666	59	11831
17523	57	20188
3356	44	11706
4158	29	3459
10646	51	23608
20154	29	20704
27089	11	6788
4225	59	986
26007	17	21920
6330	33	25070
21933	29	287
25715	35	20887
12553	47	8128
6405	35	16106
5849	59	3769
25382	57	6908
15308	75	26792
10127	51	9025
22570	61	13304
22259	33	15839
8794	75	17739
1030	53	8206
15491	53	2055
13485	66	23247
4940	22	25729
5716	32	12339
23995	61	23285
26202	53	685
15578	35	22005
1015	39	20738
6800	44	6813
13696	13	6443
1333	32	24493
6223	75	5609
24596	40	3944
20800	47	6259
11697	75	13770
18480	66	19339
4262	11	24916
4457	22	15208
22921	47	12385
8731	40	5947
6262	29	23545
2741	32	2700
13716	11	15198
11991	71	5896
3113	35	25556
9974	53	23680
10139	53	1420
6818	61	8046
11610	57	6192
9707	13	1
1466	40	21698
23651	32	8802
10186	59	2132
422	13	11866
12817	43	10675
10326	39	25059
16573	35	19299
25713	19	18396
22357	53	26297
19940	11	1160
15313	53	4858
15693	75	7674
16030	39	14080
15985	71	13951
7990	44	23546
23668	19	11867
2304	71	22225
19032	13	14035
18265	19	4484
20491	60	16696
11906	59	3760
6858	40	21975
14277	47	1226
866	13	14901
23281	17	11643
19222	53	902
15596	39	11489
26228	75	7116
14007	19	18901
21772	39	11048
22328	39	24827
18276	32	18159
16564	11	26537
13719	39	1330
10790	29	21506
15818	66	16621
20186	22	5693
10622	11	21429
11974	66	3310
18674	75	2265
1331	29	846
18123	17	3979
20324	19	20590
4566	13	20785
13914	39	19490
20705	59	17172
12560	44	9120
22010	53	8206
24928	19	8107
22899	57	26911
23789	29	10234
16806	57	22255
17153	59	10519
3613	40	22097
13618	71	7185
11800	39	9686
7009	57	11331
9168	44	7693
3246	19	11693
12331	11	19520
25745	19	22074
12260	44	21903
1802	57	5976
1439	66	6741
15905	33	24103
3213	33	22688
23883	17	26306
2827	44	1129
1249	59	22502
9135	40	18701
25138	61	5840
750	13	20850
26666	59	14698
12281	22	5007
15522	17	17286
12863	33	14837
16917	35	13396
5455	11	6048
8264	60	21319
15459	33	18699
7762	11	7847
23228	19	8511
20762	29	9792
12590	47	7516
7445	13	23349
12698	19	12388
7106	29	23124
12832	59	24816
12680	47	24439
5157	75	3168
7964	29	19523
12989	22	5007
4570	53	685
20163	47	3198
5969	29	20801
10939	33	22597
17485	53	5522
6144	61	3230
22024	57	18861
14540	33	26522
10777	40	11654
18257	29	15631
20720	51	13094
22280	60	19118
1932	19	14125
7593	60	26086
43	47	3470
13973	13	9129
3853	35	20848
22716	29	20993
1829	17	17081
16910	35	3438
10264	60	1429
22701	61	18176
26220	11	26686
24565	61	25854
6166	22	12815
10397	53	8021
22527	32	22677
16736	75	16039
16310	44	826
20962	75	8458
748	19	12097
8715	39	13134
5772	44	7066
7648	33	6618
25855	39	5303
19573	13	20478
18595	40	11654
26607	60	5525
26693	57	10842
21497	17	1275
3811	19	20590
26835	11	18266
21632	35	18453
24577	33	3315
