18944	28230
18944	28353
18944	28434
11691	28504
11691	28353
11691	28090
11691	27487
15626	27863
15626	27586
15626	28353
15626	27975
15626	28591
15626	27893
3629	28230
3629	28353
3629	28434
4930	28029
4930	28412
4930	27586
4930	27340
4930	28353
4930	27608
4930	27975
25806	28230
25806	28353
25806	28434
26134	28230
26134	28353
26134	28434
11387	28230
11387	28353
11387	28434
17342	28412
17342	27586
17342	28223
17342	27340
17342	28353
17342	27975
17167	27426
17167	27423
17167	28353
18631	28230
18631	28353
18631	28434
13250	28230
13250	28353
13250	28434
9457	28230
9457	28353
9457	28434
7702	28036
7702	28504
7702	27764
7702	28353
3698	28195
3698	27764
3698	28353
3698	27773
3698	28504
7738	28230
7738	28353
7738	28434
23618	28230
23618	28353
23618	28434
27141	28621
27141	28353
17620	27586
17620	28412
17620	28353
17620	27974
17548	27975
17548	27809
17548	28281
17548	28353
5498	28504
5498	28353
21119	28504
21119	28353
10235	28230
10235	28353
10235	28434
13393	28230
13393	28353
13393	28434
2975	28230
2975	28353
2975	28434
19345	28230
19345	28353
19345	28434
442	27947
442	27825
442	28412
442	27586
442	28353
442	27975
8366	27850
8366	27423
8366	28353
10885	28504
10885	27942
10885	28353
10885	27892
26003	27975
26003	27809
26003	28281
26003	28353
2720	28504
2720	27466
2720	28353
20755	28504
20755	27521
20755	28353
9820	28504
9820	28353
13400	27586
13400	28353
13400	28565
26011	27423
26011	27850
26011	27491
26011	27334
26011	27337
26011	28353
26924	28230
26924	28353
26924	28434
15809	28230
15809	28353
15809	28434
4298	28230
4298	28353
4298	28434
22576	28230
22576	28353
22576	28434
6456	28504
6456	27466
6456	28353
14905	28504
14905	28353
1362	28230
1362	28353
1362	28434
20068	28230
20068	28353
20068	28434
14174	28504
14174	27942
14174	27892
14174	28353
23207	28230
23207	28353
23207	28434
15909	28230
15909	28353
15909	28434
25222	28412
25222	27586
25222	27340
25222	28353
25222	27975
22364	28230
22364	28353
22364	28434
20452	28230
20452	28353
20452	28434
13615	27925
13615	27586
13615	28412
13615	28353
19104	28504
19104	27942
19104	27892
19104	28353
20138	27586
20138	28353
20743	27764
20743	28504
20743	28036
20743	28353
5298	27608
5298	27586
5298	28412
5298	28353
22167	28230
22167	28353
22167	28434
22849	27318
22849	28353
23086	28073
23086	28412
23086	27586
23086	27572
23086	28585
23086	28353
15527	28621
15527	28353
15964	28230
15964	28353
15964	28434
9984	28221
9984	27863
9984	27586
9984	28368
9984	27546
9984	27914
9984	28353
9984	27767
9984	27975
9984	28591
7347	28412
7347	27560
7347	27586
7347	28190
7347	27340
7347	28353
7347	27975
2541	28412
2541	27586
2541	28468
2541	27340
2541	28353
2541	27608
2541	27975
3799	27586
3799	28412
3799	28353
6159	28504
6159	27942
6159	27892
6159	28353
24665	28621
24665	28353
7597	27623
7597	27764
7597	28353
7597	27487
7597	28504
7597	28133
5977	27586
5977	28412
5977	28353
5977	27886
17964	27975
17964	27809
17964	28281
17964	28353
21884	28357
21884	28353
21884	27310
2503	28412
2503	27608
2503	27586
2503	27340
2503	28353
2503	28405
2503	27975
16285	28504
16285	27942
16285	28353
16285	27892
17829	28230
17829	28353
17829	28434
11154	28175
11154	28504
11154	28353
11154	27432
18877	28353
18877	28227
18877	28504
18877	27487
18877	27497
503	28504
503	28353
8700	28230
8700	28353
8700	28434
26643	27975
26643	27809
26643	28281
26643	28353
19124	28230
19124	28353
19124	28434
20301	28230
20301	28353
20301	28434
6802	27426
6802	27423
6802	28353
76	28230
76	28353
76	28434
21380	28230
21380	28353
21380	28434
9109	28581
9109	27892
9109	27942
9109	28064
9109	28353
9109	28504
26369	28316
26369	28412
26369	27608
26369	27586
26369	27340
26369	28353
26369	28405
26369	27975
10751	28408
10751	28353
10751	27487
10751	28504
10751	27478
25971	28412
25971	27586
25971	27340
25971	28353
25971	27975
8772	28230
8772	28353
8772	28434
5525	27623
5525	27764
5525	28353
5525	27487
5525	28504
5525	28133
13964	28010
13964	28353
13964	27485
13964	28295
13964	27310
14717	28504
14717	27942
14717	27892
14717	28353
6128	28504
6128	28306
6128	28353
6128	28523
9805	27863
9805	27586
9805	28299
9805	28353
9805	27975
17031	28230
17031	28353
17031	28434
16955	28316
16955	28229
16955	28412
16955	27586
16955	28353
11992	28487
11992	28336
11992	28353
11932	28230
11932	28353
11932	28434
14865	28230
14865	28353
14865	28434
17294	27366
17294	28504
17294	28353
4765	28026
4765	28412
4765	27586
4765	28353
2295	28230
2295	28353
2295	28434
11998	28353
11998	28434
11951	28504
11951	27942
11951	27892
11951	28353
24837	28230
24837	28353
24837	28434
20001	28504
20001	28393
20001	28353
14340	28230
14340	28353
14340	28434
6211	28010
6211	28353
6211	27485
6211	28295
6211	27310
175	28621
175	28353
19917	28230
19917	28353
19917	28434
2559	28230
2559	28353
2559	28434
13200	28230
13200	28353
13200	28434
26724	27975
26724	27809
26724	28281
26724	28353
19074	27366
19074	28504
19074	28353
4675	27567
4675	27598
4675	28353
4675	27487
4675	28504
4675	27482
2795	28230
2795	28353
2795	28434
1204	28504
1204	27942
1204	27892
1204	28353
1224	28621
1224	28353
13666	28621
13666	28353
9298	28230
9298	28353
9298	28434
13986	28230
13986	28353
13986	28434
26111	27788
26111	28504
26111	28353
7370	27786
7370	27788
7370	28504
7370	28353
549	28504
549	28538
549	28353
549	28396
25454	28504
25454	27466
25454	28353
17975	28357
17975	28353
17975	27310
17975	27679
9645	28230
9645	28353
9645	28434
6999	28504
6999	28538
6999	28353
6999	28396
23890	28230
23890	28353
23890	28434
43	28504
43	28538
43	28353
43	28396
19357	28230
19357	28353
19357	28434
7766	27788
7766	28504
7766	28353
714	27850
714	27423
714	28353
3815	28412
3815	28176
3815	27586
3815	27340
3815	28353
3815	27608
3815	27975
2328	28230
2328	28353
2328	28434
4508	27586
4508	28412
4508	28353
18651	27366
18651	28504
18651	28353
7468	28230
7468	28353
7468	28434
6271	28036
6271	28504
6271	27764
6271	28353
22659	28230
22659	28353
22659	28434
19779	27863
19779	27855
19779	28353
19779	27767
19779	27975
19779	28591
11063	27366
11063	28504
11063	28353
21082	28230
21082	28353
21082	28434
20911	28353
20911	27487
20911	28483
20911	28504
20911	28523
19856	27975
19856	28353
10420	28230
10420	28353
10420	28434
12949	28230
12949	28353
12949	28434
8736	27975
8736	27809
8736	28281
8736	28353
11554	28230
11554	28353
11554	28434
11132	28230
11132	28353
11132	28434
11718	28281
11718	27809
11718	27591
11718	28353
11718	27975
17546	27975
17546	28181
17546	27627
17546	28353
4105	28621
4105	28353
17788	27850
17788	27423
17788	28353
9249	28504
9249	28523
9249	28353
9249	28582
4017	28621
4017	28353
4219	28621
4219	28353
3930	27764
3930	28009
3930	28353
3930	28504
3930	27487
9838	28504
9838	27466
9838	28353
4951	28230
4951	28353
4951	28434
14286	28621
14286	28353
24723	27863
24723	28446
24723	27586
24723	28353
24723	27975
24723	28591
8255	28336
8255	28353
8135	28412
8135	27586
8135	28397
8135	27340
8135	28353
8135	27608
8135	27975
10156	28353
10156	27812
22701	28230
22701	28353
22701	28434
2556	28230
2556	28353
2556	28434
18735	27852
18735	28504
18735	27449
18735	28353
21685	28621
21685	28353
5552	28230
5552	28353
5552	28434
23918	28412
23918	27586
23918	28461
23918	28353
23918	27608
15248	28230
15248	28353
15248	28434
13838	28621
13838	28353
16546	28230
16546	28353
16546	28434
6931	27863
6931	27586
6931	28101
6931	28353
6931	27975
20347	28230
20347	28353
20347	28434
15563	28230
15563	28353
15563	28434
7026	27975
7026	27809
7026	28281
7026	28353
10454	28230
10454	28353
10454	28434
5294	28230
5294	28353
5294	28434
12544	27586
12544	28412
12544	28353
12544	27886
24312	28230
24312	28353
24312	28434
18410	28504
18410	28523
18410	28353
18410	28582
25154	28230
25154	28353
25154	28434
298	28230
298	28353
298	28434
25979	28230
25979	28353
25979	28434
25407	27788
25407	28504
25407	28353
21696	28230
21696	28353
21696	28434
26999	28357
26999	28353
26999	27310
26874	27863
26874	28554
